subscription_id,customer_id,plan_type,monthly_cost,subscription_start_date,subscription_end_date
1d98ae70-59ad-47a8-b19c-04261eb5beaa,7767,Premium,19.99,2023-10-20,
f750a98a-28d5-4b53-b2c0-88da35bfbb29,7768,Standard,14.99,2024-10-02,
64c4428d-baa5-45f6-aef3-79f389c94e05,7769,Premium,19.99,2024-04-17,
f9a677ee-c152-4cad-80d3-2b61e2c18175,7770,Premium,19.99,2024-11-04,
f4163af4-74e4-491e-947f-a7d75980f8c5,7771,Premium,19.99,2024-01-15,
bcab87b9-e10f-4013-9b43-f0a8c35831ae,7772,Basic,9.99,2025-01-24,
e8aa71de-b6c0-4de8-be24-64cb6c8ccb3d,7773,Standard,14.99,2023-10-22,
bc68bfc3-1115-42cb-b733-9005309e4e5f,7774,Premium,19.99,2025-01-30,
9874ebc0-5c27-493a-86ba-efa69fa45c2d,7775,Standard,14.99,2024-02-28,2025-06-09
754e79c3-f626-4d11-9c32-05bf1532d54c,7776,Premium,19.99,2024-03-31,2025-04-12
a617b784-bad5-4a8a-9af1-af686b6e53f4,7777,Basic,9.99,2025-01-09,
428c08b9-aa46-4e9b-b0e0-c5c81432d075,7778,Standard,14.99,2024-08-14,2025-04-23
f83c8a46-effb-4c79-b32e-d68b190d4cbd,7779,Basic,9.99,2023-11-07,
4e2235af-d98a-48d9-809d-094ddda7a2e7,7780,Basic,9.99,2023-10-11,
a8153ed7-c632-435f-84f7-dd09baf635e0,7781,Basic,9.99,2024-01-29,
a057cb12-9daa-45d7-ad72-fbcc803e4335,7782,Basic,9.99,2024-05-03,2025-06-05
3c5d1eed-7f1b-476a-9317-4332976740f1,7783,Standard,14.99,2024-02-14,
c29720ce-4ff3-47b3-8890-4a152d086e6d,7784,Basic,9.99,2023-12-16,2025-03-28
5e54aa47-651b-4e82-ad31-96fbe65a474e,7785,Premium,19.99,2024-07-06,
c8c9342e-2b30-4a60-ae35-64db44939b73,7786,Premium,19.99,2024-11-18,2025-05-14
b4d3e9e7-5ac3-4d19-bc20-11acfac54f46,7787,Basic,9.99,2024-05-14,
d9c1e54c-7d98-43b4-ba66-bbb896c2e8e9,7788,Basic,9.99,2024-02-23,
67d4ed6f-a5f3-4956-8cb0-3fdcc6166549,7789,Premium,19.99,2025-01-08,
f06e96af-1c41-44a3-84b2-e58a4c6d504d,7790,Basic,9.99,2023-10-11,2025-04-29
810ad951-10d3-4f40-a811-b9d0daeb3d44,7791,Basic,9.99,2025-01-29,
f61b46cf-bed0-4a9b-a074-315a5cda5330,7792,Standard,14.99,2024-06-17,
ed40212e-2a17-4d4a-9d6f-dec0ce44e13e,7793,Premium,19.99,2023-10-24,
398908ba-c8d0-440b-8ee8-5e48b27ece9a,7794,Premium,19.99,2024-03-23,
74f39b1a-6eb8-417c-a2d4-0078557f6719,7795,Standard,14.99,2024-03-03,
e06785c0-49b0-44bf-8cd5-a0dd25c7d65b,7796,Basic,9.99,2024-03-19,
1987a734-682a-4c40-9f09-5e50be0ca03c,7797,Standard,14.99,2023-12-16,2025-06-15
ac395b90-4cca-41ec-a3b0-0a48c0146be0,7798,Basic,9.99,2024-10-16,
4a734ae6-1b2a-4fc6-b194-b3e62d65cb2d,7799,Premium,19.99,2024-08-06,2025-06-13
39d1e975-bf01-4c3f-8ac5-441752f34163,7800,Standard,14.99,2024-04-24,
81647490-46ba-4cd9-94a9-9473bf2c0707,7801,Premium,19.99,2024-10-26,2025-04-05
2e097e22-14d6-4042-bc04-008bac12b1a4,7802,Premium,19.99,2024-12-31,
0a2de93c-1ca9-489e-ae71-5c8bdc6ee786,7803,Basic,9.99,2024-03-10,
612a6b5f-061c-4451-9d31-92805271ede4,7804,Standard,14.99,2024-01-19,
4743b0d4-1aed-4dd0-a9a8-052183630cc0,7805,Premium,19.99,2024-08-09,
97dbafec-7943-494f-b258-fbd4e21653dc,7806,Premium,19.99,2023-10-29,
72de46db-2a94-4b2f-a1c0-bcd1cfe87239,7807,Standard,14.99,2024-05-02,
53e375da-1189-4df6-b045-89e94a91dbdd,7808,Standard,14.99,2024-12-05,
4a430ddf-e593-4ac7-9f62-bd5a3b3c025c,7809,Standard,14.99,2024-11-26,2025-07-10
4ab1bc98-c6b1-45b2-ac54-abb0e7b4b856,7810,Standard,14.99,2024-07-25,
05535c61-68d9-4a6b-88f4-b46471ff867b,7811,Standard,14.99,2024-07-09,
a34778dd-f92d-4088-9e59-a57056eeb73d,7812,Premium,19.99,2024-08-02,
d0caa3c8-3b59-4424-b8d3-54ffd7e8267c,7813,Premium,19.99,2024-04-11,
05775688-41c0-4b28-bd46-5896ec157aa5,7814,Basic,9.99,2025-02-12,
f0b2bb73-b036-40b2-a882-993ab25937b3,7815,Standard,14.99,2024-05-13,
7d0e1e8c-f15a-4b75-ada9-958d1a24c761,7816,Premium,19.99,2024-10-11,2025-06-11
ce107171-5376-44f3-9b42-310a7eaf838a,7817,Basic,9.99,2024-12-26,
e2605018-3d1c-4835-9b9e-ec03ba863331,7818,Premium,19.99,2024-11-12,
94bbe7a5-e68c-4217-962b-aec04514fb0f,7819,Basic,9.99,2024-07-02,
098b41bc-fccc-4c84-9af9-b03d38584851,7820,Standard,14.99,2024-05-06,
04cd81e3-d21f-46da-b9df-15d249d6eb7a,7821,Basic,9.99,2024-06-12,
e94b9ed5-a168-4ee6-ba5d-a973c64ba29e,7822,Basic,9.99,2024-04-15,
7c89ef15-4603-4d43-8373-b0a604ef18b4,7823,Premium,19.99,2024-03-07,2025-06-23
94d7ed98-5719-4799-9aac-0f7dae56557e,7824,Premium,19.99,2024-06-13,
522ee42e-13e1-4e67-b039-0679f5dd27af,7825,Basic,9.99,2024-03-18,
e10d72ec-ae3f-41db-9439-0a4c16550b69,7826,Basic,9.99,2024-12-30,
d3ba8c76-9dec-4684-976b-d6580d3fb089,7827,Premium,19.99,2024-10-22,
cb58c5d0-96b0-47ed-97f1-a2ed0159ac70,7828,Basic,9.99,2024-01-06,
3d8a9553-7925-4cd7-a0ea-4516896d707d,7829,Premium,19.99,2024-06-26,
149139d9-f714-4e95-8112-81565bd640d0,7830,Basic,9.99,2023-12-18,2025-07-08
95183056-0bf0-4855-9c33-e932c621b792,7831,Premium,19.99,2024-12-12,
fd66db59-a4c7-4b94-b3c1-1b072deca0b9,7832,Basic,9.99,2024-04-06,2025-04-05
64867ae8-c924-41d7-a7f8-c09936a7bd96,7833,Basic,9.99,2023-10-03,
a06323b1-ccc3-481f-a108-f58fc8af3011,7834,Basic,9.99,2025-01-02,2025-05-12
c57dd85f-f2df-46fa-844c-eab46bf4d902,7835,Standard,14.99,2024-06-28,
355f6d27-6c66-4056-a32e-060a2c1f5309,7836,Standard,14.99,2024-05-29,
8472b57c-f56d-414d-955c-bac3e0e62b80,7837,Basic,9.99,2024-08-18,
1582975e-319a-4109-937e-2d21fdcb5744,7838,Premium,19.99,2024-02-13,
ece3f02c-a503-49b8-a525-212ffcacef86,7839,Standard,14.99,2024-08-29,
23923fd6-49d2-484a-9820-59ba60c7d6d5,7840,Standard,14.99,2024-03-29,
134ec120-a75c-4740-a02c-875cde2487d3,7841,Standard,14.99,2024-06-15,2025-04-06
42a168ac-c65b-4555-9d1b-cc0d8041cdb8,7842,Premium,19.99,2024-11-24,
4469bbed-2924-4898-a9bb-efcb628ea182,7843,Premium,19.99,2024-05-03,2025-07-12
4b70583e-fa59-4f5f-a109-46598e870998,7844,Basic,9.99,2024-10-28,
b30d20e3-3a33-4db6-a7b7-d9af42d2d8cc,7845,Basic,9.99,2024-10-06,
cdc3565e-fda0-4dde-9afe-b0bc40d3b70d,7846,Premium,19.99,2024-08-24,
07b7eae0-02ba-4c9c-afd4-420b1b075a1d,7847,Standard,14.99,2024-08-04,
a1d8f14e-488f-4307-84d7-108bebcc6006,7848,Standard,14.99,2023-12-22,2025-06-18
dd4c3888-7c87-4208-93c0-026e5d799063,7849,Basic,9.99,2025-01-25,
dba5aa44-cf4f-413a-a0e1-834907bc77c7,7850,Standard,14.99,2024-04-03,
3dccff29-35b6-467a-8a66-c12c875b44cb,7851,Premium,19.99,2025-01-06,
33035a69-8f05-4b1a-b025-aced0588a936,7852,Standard,14.99,2024-04-21,
0f0582d4-2d56-4fe9-a069-37beefb0c982,7853,Premium,19.99,2024-05-28,2025-04-09
f8aaeac5-169c-4452-a7ac-8f5566709882,7854,Basic,9.99,2024-11-13,
8ca88c7b-809c-4a45-a860-a7fc5d1ef5fe,7855,Premium,19.99,2024-12-30,2025-05-14
09ac570f-d37b-4bc3-8cb1-7bf6b0aed890,7856,Basic,9.99,2023-11-05,
fec43847-4a67-4850-b2af-ea541ee688c0,7857,Basic,9.99,2025-01-07,
8aaf39ac-1447-428b-a926-c70561d09655,7858,Premium,19.99,2024-12-19,
50497250-38ba-423a-9e64-4f6099cf5ded,7859,Basic,9.99,2023-10-21,
235792c0-12ef-488a-90cd-d4e1794006e8,7860,Basic,9.99,2025-02-03,
9e706661-fe43-4629-a3c0-329f4dd409d2,7861,Basic,9.99,2025-01-22,2025-06-28
b393b56c-5919-44fa-aad0-1d0ceec88903,7862,Standard,14.99,2024-10-30,
1d2250e4-2dbb-4a25-8fa0-603d9eea4be2,7863,Basic,9.99,2024-08-31,
b1acf5b2-6f0d-402d-a5ec-7b7ff1ba6c44,7864,Premium,19.99,2023-11-03,
2e590bd3-4d82-4efc-849b-ce9eee80f24e,7865,Basic,9.99,2023-11-07,
8bf14383-f531-4feb-8f36-7392ab8e510f,7866,Standard,14.99,2023-10-22,
0303f27c-8036-4dac-a74f-40d204a9534a,7867,Basic,9.99,2025-01-16,
7f0d8f7a-9f22-474f-8866-e09ce22446c5,7868,Premium,19.99,2024-01-12,2025-05-20
479cbe82-70fb-4b32-b024-6c2274005c62,7869,Basic,9.99,2024-06-11,
3fa1deec-2e22-44dc-a63b-0a9dc7d8814b,7870,Basic,9.99,2024-07-22,
2be15aee-ca70-4bd3-b68d-76ff15686919,7871,Standard,14.99,2024-05-17,
8a2516d8-5af8-4902-b6b3-4d1819205dd6,7872,Standard,14.99,2024-12-29,
61432adf-ef08-4a56-acb0-cd3eb2fb34b4,7873,Premium,19.99,2024-07-22,
b91e25b8-ec22-4ec0-b0b2-555c69ade178,7874,Premium,19.99,2024-02-27,
57dcf614-9afc-45f6-b27f-f20c065d30f8,7875,Standard,14.99,2024-08-26,
a88de67f-c86c-4226-a920-39fd669fbee7,7876,Basic,9.99,2024-05-29,2025-05-20
158a6994-dc40-42bb-8c42-70d4b5a94a67,7877,Standard,14.99,2023-10-16,
69f568a7-7a38-4d21-b8ac-44515970a4ce,7878,Basic,9.99,2024-02-29,2025-04-28
6acb9283-457b-4216-b555-bea35384e136,7879,Premium,19.99,2025-01-03,2025-04-20
3ac080a1-4c7a-4700-b181-2b6a66870349,7880,Premium,19.99,2024-12-05,
11d4403f-66d3-4463-822b-c77797ccc287,7881,Premium,19.99,2023-11-20,2025-06-03
636888b4-a32b-4b99-8d67-e6f486f2b4f4,7882,Basic,9.99,2024-02-09,
d51bee70-8140-4eb5-afb8-c09db8688c51,7883,Basic,9.99,2023-09-19,
4fe0e480-ef99-4986-9911-a8de814bbc69,7884,Basic,9.99,2024-08-18,
02fa8c90-c3e6-46dc-9684-1641050cf20f,7885,Basic,9.99,2024-11-14,
07e23af4-9d30-42f4-ad74-906e6a959cb9,7886,Premium,19.99,2024-07-29,2025-07-15
ba459adb-2c8b-42dc-8f76-d4c5b8ed3a00,7887,Premium,19.99,2024-08-18,2025-05-26
07c3d600-d189-44ad-b52a-afb4fe59db8b,7888,Basic,9.99,2024-12-15,
6d4e6c90-53b6-4d15-85f2-8f2ef37591a2,7889,Standard,14.99,2024-02-14,
ea374714-ad35-4894-9502-cd32ebbbb093,7890,Basic,9.99,2023-11-23,
47cbfae5-d24d-4865-9b72-7f7ca81717e6,7891,Standard,14.99,2024-09-21,
ee8b4aef-a02a-487d-9692-c566da01d4d7,7892,Premium,19.99,2025-01-14,
cf831635-483c-44ea-b0e9-8d3a5624a8ca,7893,Standard,14.99,2024-12-13,2025-07-20
74dd8ccb-f055-443e-aef7-dbf8293fdf2d,7894,Standard,14.99,2025-02-05,
6f79ef41-84f0-42e1-b89e-a6eb866c8375,7895,Premium,19.99,2023-12-02,
9ffe90b1-5453-4890-9bc6-8bf2e04b333f,7896,Basic,9.99,2024-05-28,
578b6fd3-2d34-406b-8e64-84de1e77f6a7,7897,Standard,14.99,2023-12-04,
1fec2353-3b00-4483-a944-fcd25bbcd9fe,7898,Premium,19.99,2024-08-18,
95245ce5-5193-4f5d-8501-f6fcab2a0232,7899,Basic,9.99,2025-01-21,
6d088113-98ef-4e8c-89ce-e4012424e3ec,7900,Standard,14.99,2024-09-13,
15649cac-4403-46d2-a08a-2ce96a6f2ad4,7901,Basic,9.99,2024-02-25,
b2e064b9-74ef-418e-b00a-4189ca3be5bd,7902,Standard,14.99,2024-01-21,
88847545-af16-45ac-b3f4-41ec80328c5a,7903,Premium,19.99,2024-09-21,2025-06-18
f97ebb16-7b66-43d7-8310-94575f7728c0,7904,Standard,14.99,2023-10-05,2025-07-01
69ad8f2b-c83c-4161-bf27-bed588ca1d82,7905,Premium,19.99,2024-03-30,
54334310-e31f-41d2-96f5-1428c7a8c17b,7906,Basic,9.99,2024-11-08,
f7a1e314-ba46-490d-a79e-9dbec71a31cd,7907,Premium,19.99,2024-06-12,
d9a66e0b-6355-4cde-b3e0-d8e1bc8ce1ba,7908,Premium,19.99,2025-02-13,
e4ba4a2f-72a1-44fb-af8c-e62853f3ea9e,7909,Basic,9.99,2024-08-04,
0a19adb1-3eca-4774-9a17-2a9dc6064014,7910,Premium,19.99,2023-10-19,2025-03-26
6d909a20-95a0-481c-b1e0-241fcc84fa3d,7911,Premium,19.99,2024-07-12,2025-04-22
4a867556-0d74-4467-a435-fc2e2c530ee9,7912,Premium,19.99,2024-09-27,2025-07-05
44f2b047-f01a-4b95-a30d-d11d964741dd,7913,Basic,9.99,2024-07-13,
c1a82fae-cbc3-4492-bbfd-e60b5a1f02d7,7914,Premium,19.99,2024-07-08,
9ec2bf9b-f215-4261-b113-7a8b2feca099,7915,Basic,9.99,2024-05-16,
46f175e9-7536-4447-9595-97c9fb8d4661,7916,Basic,9.99,2023-12-26,
f514f08c-8021-4d9a-a2be-c6339d37eefe,7917,Premium,19.99,2024-02-08,
bef424b6-17d3-4e8b-93b7-2a0615be28f1,7918,Basic,9.99,2025-01-13,
642ed9e0-54fa-4889-92b8-c4573d503e95,7919,Premium,19.99,2024-11-29,
fff307d2-8e3d-4cc4-b12d-5e33eada9477,7920,Basic,9.99,2024-03-08,
9dd52358-dc02-428e-8bba-97d2c2251e76,7921,Basic,9.99,2023-12-02,
8aa7e406-c14d-4f6f-a132-743269f92a1e,7922,Premium,19.99,2024-10-17,2025-03-28
db97ae26-d2c5-418c-babf-3c29f7e251c7,7923,Basic,9.99,2024-09-30,
1b10263a-5b51-4e8e-978a-7c3939d0e089,7924,Standard,14.99,2024-11-20,
2263c458-04df-4419-b937-7ea5fed65dd7,7925,Standard,14.99,2024-12-14,2025-05-20
1e9c1c41-e123-4767-8ce4-1e09d74d785b,7926,Premium,19.99,2024-10-11,
315fe9e1-780e-40bf-9539-d9c9009cda50,7927,Standard,14.99,2023-11-28,
fd130955-16e5-406f-92d6-909bce075aa8,7928,Premium,19.99,2025-01-08,
3420283e-d5df-49dc-ac03-e5d9c56cf987,7929,Premium,19.99,2024-12-20,2025-04-27
005cb7e6-8eec-4851-8d6c-e541553480b2,7930,Standard,14.99,2023-09-22,
9e747ef2-ca3b-4adf-9eff-e9aeb9c2fd4d,7931,Basic,9.99,2023-08-29,
0c743c43-74d7-489e-87e4-fbb50a82d9aa,7932,Premium,19.99,2024-08-30,2025-05-19
7a8bba1a-3d3c-4c53-855b-5eb47dd87860,7933,Standard,14.99,2024-07-14,2025-04-18
9a910cc9-491d-4375-bd2c-552cd3ab9a9f,7934,Standard,14.99,2024-12-17,
3111879d-2f4c-4624-93b3-18092d16c156,7935,Basic,9.99,2023-10-17,
78f4a972-b99c-49cc-8fcf-666f26ce8339,7936,Basic,9.99,2024-09-07,
2d079128-4d21-46f9-afbf-b258d345f8c1,7937,Premium,19.99,2024-07-21,2025-07-15
d9468cc4-2816-4e0c-bbab-2f230816a9b0,7938,Premium,19.99,2024-12-07,
293a261b-153a-415d-9c0d-29062d1100d2,7939,Premium,19.99,2023-12-12,2025-04-07
9e5f6589-421f-4e0d-a570-ec5e5cf6cc16,7940,Premium,19.99,2025-02-05,
6cb2188b-fa0b-46da-812a-3581e459c9de,7941,Basic,9.99,2023-10-23,
da1580eb-890c-4d2a-bdd8-ed4c455e35d5,7942,Premium,19.99,2024-09-04,
a3b5fb73-f9c8-469e-98f3-9610c05fa576,7943,Basic,9.99,2023-12-29,
6964306b-cf07-465c-8731-2adb05f5dcb5,7944,Basic,9.99,2024-01-14,
8281acbd-286d-4326-a02f-ed188244b817,7945,Premium,19.99,2024-05-30,
d2a693e2-a571-438c-9d7d-9ef733fd0c37,7946,Premium,19.99,2024-01-01,
be34e4a4-5554-4085-9ed3-84d72d80a2b1,7947,Basic,9.99,2024-06-30,
13ed5372-0c4c-45e0-b454-a2b4038cd169,7948,Premium,19.99,2024-08-20,
c4b2dc2d-466c-4069-83c0-2aa0c9f342b3,7949,Basic,9.99,2024-03-26,
fcce97bb-b4e4-4ac9-b501-957a166c3bab,7950,Premium,19.99,2024-07-28,
f17d39a4-22da-4690-9c7f-56ddb6bed8cc,7951,Premium,19.99,2023-12-18,2025-06-09
f69de9dc-3acc-4080-a074-9469d8ec1703,7952,Standard,14.99,2024-08-31,
68d14af5-0e17-4468-a3ae-56ca332c6981,7953,Basic,9.99,2024-07-31,
3eace8c9-346d-4fac-82a4-ef60b71a579a,7954,Basic,9.99,2024-06-19,
013902d0-300b-4817-b891-6ca8fd5b239d,7955,Premium,19.99,2024-08-14,
6889d5a1-21e4-4215-a56e-d65db9024b2f,7956,Basic,9.99,2024-11-17,
edfc6e60-091d-477b-807d-33d3b439bad9,7957,Premium,19.99,2024-08-25,2025-05-16
480e7d77-96d7-4bd9-bf9d-c74e0ffa7070,7958,Premium,19.99,2024-09-14,
0f340f27-673e-4c9c-97b4-0b82c777a21d,7959,Basic,9.99,2025-01-09,
84488c03-3803-40e7-bfe2-53b3b4ea0e84,7960,Basic,9.99,2024-02-25,
8e475dcd-dce1-46ba-abe5-17cb5396df13,7961,Premium,19.99,2024-02-05,
e0b36dd5-72a6-4864-8140-7d7174e4724d,7962,Premium,19.99,2023-08-26,2025-05-13
5e748f6a-e6c7-4b9b-a682-4db952828a6c,7963,Premium,19.99,2024-02-11,
0fe31aa1-0e1f-4023-859d-9f31fda81dcf,7964,Premium,19.99,2023-10-18,2025-06-03
d46dc764-3ccb-4c7e-b144-694b051c4dd6,7965,Standard,14.99,2024-06-18,2025-06-27
ee5a8601-b25a-40c4-8cac-d4f76230611c,7966,Premium,19.99,2024-08-11,2025-04-13
6822a3d7-11a0-4dcc-8b8b-5f4aa0516360,7967,Premium,19.99,2024-11-19,
63de7549-443d-4c04-9fd3-a0683695dd31,7968,Premium,19.99,2024-11-20,
7df266a9-0f37-4347-b109-17c804a671af,7969,Standard,14.99,2024-08-13,2025-05-12
8ebf0664-4563-4bc0-b0e4-e206dac86806,7970,Basic,9.99,2023-08-21,
72697a45-e89b-46c4-bea0-df1c4e58c66f,7971,Basic,9.99,2023-09-20,
46608f4a-9eac-4ea7-ac78-86ab861354b1,7972,Standard,14.99,2024-06-28,2025-07-18
74cabe49-2dcc-431c-a2c3-6564b1c0c1b1,7973,Basic,9.99,2024-02-23,
9cd1ba46-a791-4524-b7e3-275327fabb10,7974,Basic,9.99,2024-11-11,
2b3d29ed-3371-4652-8e92-a0010cd74db2,7975,Premium,19.99,2024-05-29,
5b4d701c-b799-4c2b-bf6e-0b3e691be477,7976,Premium,19.99,2024-10-01,2025-03-25
ae3658bd-f481-4166-8100-2e2c8b619432,7977,Standard,14.99,2024-12-26,
4a6deffc-9926-44ae-9593-76b4338d132d,7978,Basic,9.99,2024-06-12,
713b57c4-9619-43bb-8311-7410ebf05f76,7979,Basic,9.99,2024-10-27,
b69faf7f-866f-444e-90bb-b8b5ed9e508a,7980,Standard,14.99,2024-01-03,
c2543dc0-bd9e-4e8b-94ce-ede666c9f092,7981,Standard,14.99,2023-10-19,
1e9c3705-6901-4f5e-a5f0-1931aef6793d,7982,Premium,19.99,2023-12-27,
1d5b02b2-6ddf-48dd-b127-a31033999897,7983,Premium,19.99,2023-12-23,
f77f212c-421d-4a7b-89f1-28e924fd6270,7984,Standard,14.99,2024-08-12,
a90ee0cd-6268-4fd3-908d-18736e38d036,7985,Basic,9.99,2024-03-08,
31485e20-d2d8-47f7-9f69-46d9c26eda4b,7986,Basic,9.99,2024-08-31,
73f93feb-a8d4-434c-893e-a4b14b15c309,7987,Basic,9.99,2024-04-04,
61bbe3f2-17e8-4bdc-b776-50d7f5ede818,7988,Standard,14.99,2024-10-26,2025-06-20
9f4bcd59-9e8f-4959-80b7-6480ede4010f,7989,Standard,14.99,2024-02-13,
209b4f25-c810-4b28-9711-3fc6e9539759,7990,Premium,19.99,2024-08-10,
d45d87ca-9215-4a68-816e-e04665595722,7991,Standard,14.99,2023-12-25,2025-03-24
0e8e19fc-52b5-4605-8a23-7e51ea11c408,7992,Basic,9.99,2024-12-29,
a6775c16-98fa-4608-9f4d-93f373e9aee5,7993,Premium,19.99,2024-07-08,2025-05-28
b051e6b7-642b-47fc-a327-8a0f1d680adb,7994,Basic,9.99,2024-11-05,
796e1ef6-8888-483d-9794-f0d977ed7cc8,7995,Premium,19.99,2024-05-30,
b388bb64-9237-4fc1-ab34-2e41b3734180,7996,Basic,9.99,2024-01-25,
e4e4826c-d6bb-4cc0-8fe6-e7f89519d22f,7997,Basic,9.99,2024-01-09,
5eab07f8-ac66-40f5-b141-43e057459d7f,7998,Standard,14.99,2024-03-31,2025-06-22
ce8a1f9f-3b66-400c-8c92-b165819479cd,7999,Standard,14.99,2024-01-07,
2c22aefc-e7f8-42d8-955b-38571c3924ef,8000,Standard,14.99,2023-09-30,
9f9100be-8a77-43f6-a5ca-19f28f1ad070,8001,Standard,14.99,2024-06-14,
33d19752-b126-4e0a-ac6f-0bb412a0a27a,8002,Basic,9.99,2023-11-05,
405989fd-68d6-49b8-9d5d-6257056734c7,8003,Basic,9.99,2024-10-30,
5a0569d5-cee6-480c-88a2-de6ad0456a2d,8004,Premium,19.99,2023-12-18,
903d67d4-9025-40ad-85ad-b94c94c9b45c,8005,Basic,9.99,2024-09-08,
7844f7ef-86fc-4ee1-91fc-01f03e117165,8006,Premium,19.99,2024-07-25,2025-06-08
8fca42f2-1acb-47de-8ee8-0c0155307ca5,8007,Premium,19.99,2024-02-01,
fa4d7f1c-6944-4cbe-86a1-c26a0fe36601,8008,Basic,9.99,2024-12-19,
8de69675-2cbd-4fd7-a0fa-395387e49616,8009,Standard,14.99,2023-10-31,2025-04-14
57091282-9b55-45a3-a64c-e3c454baf099,8010,Premium,19.99,2024-10-22,2025-07-13
e9d05022-99c6-42fb-80de-9278ed183634,8011,Premium,19.99,2023-09-17,
f550b68e-3afe-4f93-939e-d77558aff44a,8012,Basic,9.99,2024-08-19,2025-05-05
a97c0791-ba9e-4f5f-994d-091b58e42f80,8013,Premium,19.99,2024-02-25,
c26d4e13-4878-4b42-a5e2-cb099bc2d7d3,8014,Basic,9.99,2024-11-26,
077e670a-5ce5-4ea5-b192-644b2199c8f3,8015,Basic,9.99,2023-11-25,
566332b5-34b7-4cc4-9878-245c6696d323,8016,Basic,9.99,2025-01-09,
16694e3d-0cda-46d0-ada4-55126ace9f46,8017,Premium,19.99,2023-12-17,2025-05-07
fb0f739b-e51c-4bdf-91e7-dcec11b16e82,8018,Premium,19.99,2024-05-01,2025-05-02
f9878038-f11c-4e21-a12c-59aa02a51122,8019,Premium,19.99,2024-11-24,2025-06-12
e4ab06f8-9323-41da-be22-99d5cffabaac,8020,Premium,19.99,2023-10-24,2025-05-16
b37824b9-06d6-498e-9c41-ff7a0b5e1f5d,8021,Basic,9.99,2024-10-28,2025-05-18
3e74c73d-f0d0-4334-9e12-945bb685a81d,8022,Premium,19.99,2024-12-06,
bccf9f28-dac9-4a32-a864-d5920b16f490,8023,Basic,9.99,2024-03-15,
32c5a414-83a0-4d2b-88f8-c21968b6d2ce,8024,Premium,19.99,2023-09-01,2025-04-14
94d0d5e5-e023-4b44-b95e-e493671e53c7,8025,Basic,9.99,2024-05-10,
eda1b674-5013-4453-8b1e-adaeb057079f,8026,Basic,9.99,2025-01-28,
a2afb51d-2185-4568-a6bf-4319082af9d2,8027,Standard,14.99,2025-02-12,2025-03-23
cba4cb59-c8f0-4fc2-954f-7626f1cb8cd5,8028,Standard,14.99,2024-09-03,
bf785b56-83bf-43f3-a5aa-38e50a54d0a9,8029,Premium,19.99,2023-08-23,2025-05-31
16855638-ad3d-4542-8cea-ecf8159bd543,8030,Basic,9.99,2024-06-07,
d838fb29-fcf0-4e36-80ef-5d1fbc0afe20,8031,Basic,9.99,2024-09-06,
b651d42a-9cd3-4271-9b6a-990ae82fdd34,8032,Premium,19.99,2024-01-21,
eb8df1c0-9667-48ad-826e-360a69e65e7e,8033,Premium,19.99,2024-01-07,
ff1a0f23-cea8-4d77-b6f4-a1ec169fef3f,8034,Standard,14.99,2023-09-24,
8109f0bc-d629-45fc-b8a4-70234664fe32,8035,Premium,19.99,2024-05-29,
fbdaaee8-85f2-4cf7-894e-5ea832998b77,8036,Premium,19.99,2023-10-20,
648f3fee-88b2-4718-94e9-9bc4503b0e2b,8037,Premium,19.99,2024-09-03,
a1ba1b0b-561e-4c2c-b668-2c5670738216,8038,Standard,14.99,2024-04-09,
995d85b2-bf71-4a2c-b492-9e08ef4a2ae6,8039,Basic,9.99,2024-05-14,
924a677b-e300-4fd1-921b-ce1c63f9646a,8040,Basic,9.99,2024-03-12,
9d5f2ae1-a6e9-4ade-b67f-253163148ee9,8041,Premium,19.99,2024-11-21,
0a4c4e9e-1074-4215-b943-ca8cc6ded9f7,8042,Basic,9.99,2024-05-17,
b91c28c5-c49d-4cb9-b66a-b7a44ef9b878,8043,Standard,14.99,2024-11-03,
c7bf9aba-8e9c-474a-9951-368adce93072,8044,Basic,9.99,2025-02-17,2025-06-19
5286d6a9-9c7b-42ea-87ad-d7316a61043b,8045,Basic,9.99,2024-07-30,
3725b3bc-b971-4b12-a829-895c0b57d388,8046,Standard,14.99,2023-12-16,
a0ab77fc-5406-4700-97fe-7a613f9d9c7c,8047,Premium,19.99,2024-01-17,
e379e833-a80e-4471-a272-1ec39a785b2b,8048,Standard,14.99,2024-12-16,
5886160f-5fea-4a0f-a1a2-a8f274e81c2a,8049,Standard,14.99,2023-08-22,
1e0f62f5-700c-4c76-910d-7de92d977e27,8050,Standard,14.99,2023-08-22,
8dcc7bdf-e227-48ec-a9d9-3d67e4fbee9e,8051,Standard,14.99,2024-06-24,2025-05-27
682b1602-f8ef-41f8-bd85-17f55c1a1132,8052,Standard,14.99,2024-05-14,
88e1d699-81cb-46ac-8841-b006d57733b2,8053,Standard,14.99,2024-07-03,
146ea5c9-e322-49c9-9451-f19bd08b46eb,8054,Premium,19.99,2024-09-16,2025-03-25
af02cb13-fd1a-4ac2-a831-883c265335b3,8055,Basic,9.99,2024-03-29,
fddfb571-f338-499b-a7ee-d6b557163574,8056,Premium,19.99,2024-05-09,
a07489bb-cc9f-4769-95a2-4c6ef8f63999,8057,Standard,14.99,2024-07-04,
2fc13bc0-b974-480e-b687-b7d007a29a24,8058,Standard,14.99,2023-11-04,
edd4216c-0e8a-4ab6-b50f-f074cb04bdef,8059,Premium,19.99,2024-01-14,
