ticket_id,customer_id,ticket_date,issue_type,resolution_time_days,is_resolved
2098,5968,2025-01-02,Billing,19,1
2099,9750,2025-06-21,Account,7,1
2100,1904,2025-07-02,Content,4,1
2101,2282,2025-04-24,Billing,5,1
2102,1638,2024-12-07,Billing,1,1
2103,9223,2025-04-12,Technical,7,1
2104,7160,2025-07-20,Content,2,1
2105,8004,2025-02-23,Billing,4,1
2106,5166,2024-12-09,Content,3,1
2107,1275,2024-10-02,Account,3,1
2108,555,2024-11-11,Account,6,1
2109,5214,2024-09-05,Technical,4,0
2110,1884,2025-04-01,Technical,3,1
2111,126,2025-03-07,Account,2,0
2112,8,2025-05-10,Account,2,1
2113,2010,2025-05-29,Account,7,1
2114,4719,2024-10-24,Content,7,1
2115,309,2024-11-12,Technical,7,1
2116,5978,2025-06-21,Content,11,0
2117,8252,2024-08-30,Technical,6,0
2118,2352,2024-09-06,Technical,6,1
2119,5912,2025-04-19,Content,8,0
2120,823,2025-04-30,Account,3,1
2121,2280,2024-09-07,Account,14,1
2122,8442,2025-04-19,Technical,6,1
2123,1098,2025-07-08,Account,1,1
2124,5913,2025-03-23,Content,1,0
2125,1321,2024-08-31,Content,1,1
2126,3468,2025-05-18,Billing,1,1
2127,1658,2024-10-03,Billing,17,1
2128,3860,2024-12-07,Technical,3,0
2129,4536,2025-05-19,Technical,7,0
2130,3350,2025-04-13,Technical,19,1
2131,4379,2025-01-04,Content,4,1
2132,1456,2025-01-11,Account,1,1
2133,2822,2025-05-23,Account,3,1
2134,1221,2025-02-05,Billing,7,1
2135,7870,2024-10-07,Technical,3,1
2136,6804,2025-03-25,Billing,19,1
2137,5262,2024-11-06,Billing,13,1
2138,7726,2024-11-15,Content,7,1
2139,5012,2024-09-06,Technical,4,0
2140,7393,2025-06-25,Account,1,1
2141,9464,2025-06-25,Account,2,1
2142,7809,2025-02-01,Content,20,1
2143,6900,2025-04-27,Content,11,0
2144,87,2024-12-30,Account,2,1
2145,4979,2025-03-29,Technical,6,1
2146,1326,2024-12-17,Billing,3,0
2147,8063,2025-02-11,Content,6,1
2148,3437,2025-07-03,Technical,4,0
2149,6715,2024-11-08,Billing,1,1
2150,6433,2024-08-28,Account,2,1
2151,8554,2025-02-28,Content,10,1
2152,5568,2025-03-02,Content,7,1
2153,394,2025-02-01,Content,5,1
2154,9200,2024-10-19,Account,5,1
2155,7101,2025-05-17,Account,6,1
2156,9458,2024-09-03,Content,5,0
2157,7473,2024-11-19,Content,4,1
2158,5519,2025-08-16,Content,6,0
2159,3500,2025-04-15,Billing,17,1
2160,773,2025-04-29,Billing,2,1
2161,695,2025-08-13,Billing,6,1
2162,9077,2025-04-30,Technical,7,1
2163,4602,2025-08-07,Content,11,0
2164,493,2025-05-31,Technical,7,1
2165,1329,2025-03-23,Content,2,0
2166,1465,2025-01-17,Content,6,1
2167,8824,2025-02-13,Technical,3,1
2168,3518,2025-06-27,Billing,7,1
2169,572,2024-10-10,Account,6,1
2170,2231,2024-09-16,Account,19,1
2171,6564,2025-06-13,Content,2,1
2172,8706,2024-12-16,Content,7,1
2173,2502,2024-10-27,Account,1,0
2174,1499,2024-11-14,Technical,2,1
2175,9636,2025-02-05,Account,6,1
2176,1728,2025-07-13,Billing,1,1
2177,9963,2024-11-29,Technical,4,1
2178,9300,2024-09-11,Account,3,1
2179,4514,2024-08-31,Billing,3,1
2180,4011,2024-09-04,Billing,18,1
2181,174,2025-01-16,Content,5,1
2182,4371,2025-08-14,Billing,13,1
2183,2142,2024-11-23,Account,2,1
2184,4981,2025-08-17,Content,2,1
2185,1004,2024-08-28,Technical,2,1
2186,6047,2025-04-15,Technical,2,1
2187,3414,2025-07-18,Technical,2,1
2188,1322,2025-04-07,Technical,7,1
2189,8937,2024-10-02,Content,5,1
2190,6028,2024-11-24,Technical,17,0
2191,9409,2025-02-07,Technical,5,1
2192,3973,2025-02-09,Account,5,1
2193,4211,2025-01-29,Technical,20,0
2194,8566,2024-10-15,Billing,4,0
2195,4774,2024-12-17,Content,6,1
2196,6435,2025-06-05,Billing,10,0
2197,5463,2024-12-25,Content,7,1
2198,9975,2025-08-15,Billing,4,0
2199,8186,2025-06-19,Account,5,1
2200,5688,2025-06-27,Content,1,1
2201,9021,2025-03-23,Billing,7,0
2202,5002,2024-12-19,Technical,7,1
2203,8319,2025-01-27,Billing,6,1
2204,4520,2024-12-17,Content,1,1
2205,8560,2024-11-14,Content,4,1
2206,9717,2025-03-05,Content,15,0
2207,4464,2025-06-15,Billing,2,1
2208,3266,2025-01-06,Account,6,1
2209,2568,2024-12-29,Technical,3,1
2210,8747,2025-01-06,Content,4,1
2211,2274,2024-12-20,Technical,4,1
2212,5178,2024-10-01,Content,20,1
2213,724,2025-08-03,Billing,6,1
2214,2946,2024-12-26,Content,7,1
2215,9394,2025-05-11,Content,6,1
2216,6009,2024-10-03,Technical,6,1
2217,1375,2025-04-15,Content,6,1
2218,7528,2025-03-21,Content,6,1
2219,4447,2025-02-21,Billing,7,1
2220,4337,2024-10-03,Content,2,1
2221,5992,2025-01-01,Technical,6,0
2222,6148,2025-04-24,Billing,7,1
2223,4034,2024-12-15,Content,1,1
2224,5340,2024-09-06,Account,15,0
2225,9472,2025-01-15,Billing,3,1
2226,580,2025-02-14,Billing,7,1
2227,8599,2025-06-18,Technical,14,1
2228,756,2025-03-01,Account,6,0
2229,9706,2024-12-16,Technical,4,1
2230,1949,2024-09-08,Content,6,1
2231,4537,2025-06-18,Content,4,1
2232,6391,2024-11-26,Technical,1,0
2233,1703,2025-06-21,Account,7,1
2234,868,2024-10-03,Billing,1,1
2235,6561,2025-02-23,Technical,6,1
2236,6775,2025-06-09,Billing,4,1
2237,2034,2024-10-23,Account,15,1
2238,5268,2025-02-05,Content,2,1
2239,4711,2024-11-06,Content,12,0
2240,7704,2024-09-11,Technical,7,1
2241,5378,2024-10-20,Content,1,1
2242,8569,2025-02-28,Content,18,1
2243,2306,2024-10-27,Account,2,1
2244,7862,2025-05-29,Account,2,1
2245,9786,2025-05-10,Technical,5,1
2246,1978,2025-06-02,Technical,6,1
2247,7648,2024-09-30,Account,6,1
2248,6414,2025-07-08,Content,2,1
2249,269,2025-06-18,Content,16,1
2250,901,2025-08-05,Account,3,1
2251,7375,2025-07-28,Billing,2,1
2252,2248,2025-02-15,Account,1,1
2253,2455,2025-08-08,Content,11,1
2254,7345,2025-01-31,Technical,3,1
2255,3388,2025-04-18,Technical,6,1
2256,4978,2025-07-27,Technical,6,1
2257,7405,2025-04-10,Billing,7,1
2258,9341,2024-11-09,Technical,18,0
2259,3589,2024-10-09,Account,7,1
2260,3078,2025-07-13,Account,18,1
2261,9498,2025-05-27,Technical,20,0
2262,7923,2025-02-19,Account,5,1
2263,543,2025-05-15,Content,4,1
2264,215,2025-07-19,Technical,5,1
2265,9301,2025-03-13,Content,5,1
2266,4476,2025-07-23,Technical,7,1
2267,4966,2025-07-18,Account,4,1
2268,2766,2025-02-24,Account,2,1
2269,625,2025-05-21,Billing,6,1
2270,8307,2024-09-15,Content,3,1
2271,1299,2025-07-23,Account,7,1
2272,221,2025-03-13,Account,18,1
2273,481,2024-09-02,Content,1,1
2274,7882,2025-05-10,Account,3,1
2275,4605,2025-04-24,Technical,2,1
2276,3665,2024-10-03,Billing,1,1
2277,8491,2024-11-13,Content,3,0
2278,585,2025-03-24,Content,2,1
2279,1612,2025-04-29,Billing,13,0
2280,6379,2024-10-20,Technical,1,0
2281,5684,2025-03-07,Technical,5,1
2282,6683,2025-06-01,Account,6,1
2283,7455,2025-05-24,Billing,1,0
2284,6333,2025-06-01,Account,5,1
2285,6290,2024-09-04,Content,6,1
2286,5908,2025-03-13,Account,16,0
2287,4952,2025-07-11,Billing,2,1
2288,6771,2025-03-06,Account,6,1
2289,5553,2025-03-18,Account,1,1
2290,1733,2025-03-08,Technical,18,0
2291,6185,2025-03-18,Technical,3,1
2292,3060,2024-10-03,Content,4,1
2293,7420,2025-05-15,Technical,7,1
2294,9392,2024-11-06,Account,5,1
2295,3586,2024-09-03,Technical,6,1
2296,6062,2025-05-31,Account,7,1
2297,9092,2025-08-17,Content,7,0
2298,1430,2025-04-11,Technical,6,1
2299,4554,2025-02-11,Technical,20,0
2300,365,2024-08-22,Technical,3,1
2301,3919,2024-12-17,Account,10,0
2302,8162,2025-02-12,Technical,5,0
2303,9688,2025-07-02,Technical,6,1
2304,1143,2025-07-26,Billing,5,1
2305,7692,2025-01-24,Billing,4,1
2306,1193,2024-09-07,Account,7,1
2307,9879,2024-12-26,Billing,6,1
2308,8774,2024-10-12,Account,7,1
2309,7503,2025-03-05,Account,7,1
2310,8354,2025-06-12,Technical,3,1
2311,724,2024-10-26,Account,5,1
2312,1762,2024-11-17,Technical,2,0
2313,3279,2024-12-07,Technical,2,1
2314,4615,2025-06-13,Account,14,1
2315,4664,2025-07-25,Account,2,0
2316,9918,2025-07-04,Technical,1,1
2317,2129,2025-05-12,Content,6,1
2318,8691,2024-12-14,Billing,4,1
2319,3267,2025-08-13,Technical,6,1
2320,5467,2024-12-21,Account,7,1
2321,7378,2024-11-19,Technical,7,1
2322,2171,2025-06-13,Technical,2,1
2323,3445,2025-04-20,Content,20,1
2324,1596,2025-01-22,Technical,7,1
2325,6345,2024-11-04,Technical,1,1
2326,8679,2025-02-07,Content,1,1
2327,5898,2025-02-16,Technical,6,1
2328,2941,2025-07-26,Billing,1,1
2329,479,2024-08-25,Account,5,1
2330,813,2025-03-07,Account,2,1
2331,158,2025-08-17,Account,5,1
2332,9397,2025-07-23,Content,3,1
2333,9483,2024-11-10,Content,1,1
2334,7847,2024-12-14,Billing,3,1
2335,1135,2025-03-16,Account,8,1
2336,5646,2025-03-31,Content,7,1
2337,3176,2024-09-09,Account,5,1
2338,4985,2024-11-19,Account,18,1
2339,9161,2025-07-22,Content,7,1
2340,4566,2025-04-05,Billing,1,1
2341,804,2025-08-09,Billing,1,1
2342,7344,2025-03-18,Technical,7,1
2343,9483,2025-04-23,Technical,7,0
2344,3665,2025-01-17,Billing,3,1
2345,4848,2024-12-25,Billing,1,1
2346,996,2025-01-13,Technical,5,1
2347,1004,2025-04-22,Account,4,1
2348,9176,2025-03-11,Technical,6,1
2349,8866,2025-07-20,Content,3,1
2350,3384,2024-09-20,Billing,3,1
2351,6248,2025-07-22,Account,5,1
2352,3791,2025-08-08,Billing,12,1
2353,9887,2025-08-09,Content,5,0
2354,7362,2024-09-01,Account,2,1
2355,2559,2025-05-14,Account,1,0
2356,3377,2025-05-08,Technical,3,1
2357,8726,2024-09-13,Content,7,1
2358,8972,2025-05-03,Technical,9,1
2359,2952,2024-09-01,Content,7,1
2360,1673,2025-05-22,Technical,11,1
2361,1334,2025-03-15,Account,6,1
2362,5313,2025-07-29,Billing,4,1
2363,6199,2024-08-23,Content,1,1
2364,963,2025-01-31,Technical,4,1
2365,6517,2024-12-05,Billing,7,1
2366,4760,2024-11-07,Billing,5,1
2367,2641,2025-07-01,Technical,7,1
2368,84,2024-10-31,Technical,3,1
2369,6545,2025-06-19,Billing,1,1
2370,1053,2025-02-03,Technical,11,1
2371,6323,2025-06-27,Billing,8,1
2372,9735,2025-02-06,Account,2,1
2373,6199,2024-10-18,Account,4,1
2374,5204,2025-06-26,Account,11,1
2375,2764,2025-01-06,Technical,1,1
2376,9594,2024-10-11,Account,2,1
2377,421,2025-03-17,Content,6,1
2378,2718,2025-05-27,Content,5,1
2379,3869,2024-10-15,Content,4,1
2380,375,2025-04-03,Billing,5,1
2381,4452,2025-04-25,Billing,7,1
2382,1808,2025-03-10,Billing,11,0
2383,3314,2025-03-07,Account,6,1
2384,7800,2025-02-03,Technical,3,1
2385,8167,2025-03-03,Content,3,1
2386,1488,2024-11-24,Billing,3,1
2387,4110,2025-02-06,Technical,6,1
2388,9993,2024-12-04,Content,1,1
2389,69,2024-10-21,Content,7,1
2390,1380,2025-06-25,Technical,4,1
2391,5357,2025-05-01,Billing,4,0
2392,22,2024-10-21,Billing,6,1
2393,6531,2024-10-11,Billing,4,1
2394,3451,2025-04-05,Content,16,1
2395,5959,2025-06-12,Account,12,1
2396,7784,2024-09-15,Billing,7,1
2397,5693,2025-02-17,Content,2,1
2398,7149,2024-09-25,Content,1,1
2399,2406,2025-01-14,Content,4,1
2400,3450,2025-02-27,Technical,16,1
2401,7882,2025-05-31,Account,6,1
2402,3593,2025-05-13,Content,5,1
2403,6840,2025-02-21,Billing,3,0
2404,9105,2025-01-24,Account,5,1
2405,7948,2025-03-24,Account,4,1
2406,8666,2025-04-09,Content,3,1
2407,7177,2025-05-24,Technical,3,1
2408,5338,2025-03-07,Content,1,1
2409,1226,2024-10-27,Billing,5,1
2410,8065,2024-10-07,Technical,3,1
2411,3016,2024-09-24,Account,2,0
2412,1632,2025-06-20,Account,2,1
2413,7828,2024-12-01,Billing,1,1
2414,2024,2024-09-26,Account,14,1
2415,8415,2024-09-20,Account,7,1
2416,1384,2024-10-14,Account,4,0
2417,7822,2025-04-18,Billing,1,1
2418,1401,2025-04-12,Account,12,1
2419,1120,2025-01-01,Content,1,1
2420,854,2025-03-29,Content,7,1
2421,4199,2025-06-18,Account,3,1
2422,2280,2025-04-28,Technical,18,0
2423,3555,2025-04-18,Account,5,1
2424,5498,2025-02-03,Billing,6,1
2425,8347,2024-11-10,Billing,6,1
2426,5500,2025-03-27,Billing,7,1
2427,2543,2024-11-04,Content,4,1
2428,7134,2024-09-02,Technical,3,0
2429,2100,2025-03-04,Account,7,1
2430,2820,2024-09-12,Technical,3,1
2431,3573,2025-05-19,Account,4,1
2432,5145,2025-07-31,Content,2,1
2433,3430,2024-08-29,Content,3,1
2434,6927,2024-10-02,Account,19,1
2435,1855,2025-06-20,Billing,1,0
2436,3034,2024-12-13,Technical,6,1
2437,5115,2024-12-28,Account,3,0
2438,1454,2025-02-09,Content,5,1
2439,4228,2025-07-22,Technical,4,1
2440,9193,2025-03-23,Account,2,1
2441,6674,2025-07-27,Content,15,1
2442,1980,2024-08-29,Billing,6,1
2443,4726,2025-06-10,Technical,4,1
2444,8929,2024-09-04,Content,2,0
2445,7309,2025-04-16,Account,4,1
2446,1250,2025-08-05,Technical,1,1
2447,5542,2024-12-15,Billing,5,1
2448,1474,2025-08-20,Billing,11,0
2449,5781,2025-05-10,Account,3,1
2450,3490,2025-02-08,Technical,5,0
2451,6838,2025-08-17,Billing,3,1
2452,5452,2024-11-12,Content,1,1
2453,1018,2025-05-31,Account,7,1
2454,3596,2025-05-03,Content,6,1
2455,1513,2024-11-21,Technical,6,1
2456,4168,2024-10-06,Technical,4,1
2457,5179,2025-06-03,Technical,6,1
2458,1524,2025-03-10,Account,4,1
2459,9972,2025-03-28,Billing,1,1
2460,1535,2025-06-14,Content,17,0
2461,8642,2024-10-24,Technical,2,1
2462,7164,2025-02-20,Account,7,1
2463,9188,2025-07-23,Account,11,0
2464,397,2024-09-20,Billing,6,1
2465,9499,2024-09-12,Billing,14,0
2466,5477,2024-09-25,Content,7,1
2467,7063,2025-04-22,Billing,10,1
2468,4922,2025-05-01,Account,7,1
2469,4742,2024-11-02,Technical,10,1
2470,89,2024-12-05,Billing,1,1
2471,8869,2024-12-24,Account,10,1
2472,583,2025-07-03,Account,2,1
2473,373,2025-05-23,Account,7,1
2474,831,2025-03-24,Technical,3,1
2475,3253,2025-08-20,Technical,2,1
2476,3959,2025-06-01,Billing,20,1
2477,1199,2024-09-17,Technical,12,1
2478,9780,2025-05-27,Technical,12,0
2479,8973,2025-07-08,Technical,9,1
2480,505,2024-09-10,Content,5,1
2481,2547,2024-08-27,Content,20,1
2482,773,2025-03-16,Account,3,1
2483,3835,2025-01-09,Billing,6,1
2484,3535,2025-05-06,Technical,6,1
2485,7503,2025-04-19,Billing,5,0
2486,8273,2025-07-01,Technical,18,1
2487,2846,2024-09-19,Content,3,1
2488,7872,2025-08-09,Billing,2,1
2489,1466,2025-05-28,Account,19,1
2490,1830,2024-12-22,Content,9,1
2491,594,2024-09-04,Content,1,1
2492,5958,2025-01-08,Content,16,0
2493,3259,2025-03-13,Billing,5,0
2494,2710,2025-06-15,Billing,5,1
2495,7384,2025-01-02,Account,5,1
2496,4402,2025-07-24,Billing,3,1
2497,9291,2025-01-10,Account,5,1
2498,1714,2024-08-25,Content,3,1
2499,7133,2025-05-09,Account,14,1
2500,5666,2025-05-26,Billing,20,0
2501,4299,2025-07-17,Billing,6,1
2502,3159,2025-05-04,Billing,5,1
2503,6478,2024-11-09,Content,14,0
2504,2424,2025-03-05,Billing,6,1
2505,4242,2025-06-28,Billing,1,1
2506,7645,2025-06-04,Billing,6,1
2507,9503,2024-11-07,Content,5,1
2508,7137,2025-02-05,Account,2,1
2509,7624,2025-07-30,Account,5,1
2510,3715,2025-07-31,Technical,4,1
2511,8007,2025-02-02,Content,7,1
2512,1182,2024-09-19,Account,1,1
2513,276,2024-12-25,Content,3,1
2514,2912,2025-07-18,Technical,4,1
2515,7464,2024-10-18,Content,15,1
2516,8804,2024-12-30,Account,3,1
2517,5943,2024-11-27,Billing,17,0
2518,6218,2025-03-26,Account,1,1
2519,71,2024-11-16,Account,5,1
2520,7492,2024-09-27,Technical,2,1
2521,6746,2025-03-20,Content,7,1
2522,4513,2025-08-03,Technical,6,1
2523,9192,2024-09-01,Technical,3,1
2524,6903,2024-12-29,Billing,9,1
2525,2509,2025-02-06,Content,19,1
2526,8462,2025-03-05,Content,6,1
2527,8202,2025-07-02,Billing,2,1
2528,4637,2024-09-07,Account,6,1
2529,5695,2024-12-07,Account,7,1
2530,7105,2025-08-19,Content,18,1
2531,8936,2025-02-01,Technical,2,1
2532,2978,2024-09-06,Account,2,1
2533,7603,2025-05-09,Account,3,1
2534,2467,2024-10-16,Technical,6,1
2535,2500,2024-12-08,Account,3,1
2536,2091,2025-03-11,Billing,5,1
2537,5363,2025-07-10,Technical,3,1
2538,5711,2024-10-28,Content,17,0
2539,8535,2024-11-30,Account,5,1
2540,2732,2025-04-27,Technical,2,1
2541,7248,2024-12-17,Billing,19,1
2542,8227,2025-02-23,Billing,12,1
2543,405,2024-12-02,Billing,1,1
2544,4494,2025-04-15,Technical,18,1
2545,3768,2025-03-19,Billing,3,1
2546,3491,2025-01-09,Billing,17,0
2547,7526,2025-05-15,Content,1,1
2548,6365,2025-07-30,Content,3,1
2549,3553,2025-03-01,Content,5,1
2550,9954,2024-12-30,Billing,20,0
2551,4372,2025-03-23,Technical,4,1
2552,6183,2024-11-28,Technical,5,0
2553,5577,2025-01-26,Account,7,1
2554,3094,2024-10-07,Account,12,1
2555,1558,2025-04-18,Billing,9,1
2556,1820,2025-05-23,Technical,2,1
2557,5914,2025-08-20,Billing,7,1
2558,3430,2024-11-25,Account,3,1
2559,3159,2025-08-19,Account,1,1
2560,3605,2024-12-06,Account,6,1
2561,4724,2024-11-13,Content,3,1
2562,2399,2025-06-17,Account,16,1
2563,7753,2025-02-27,Technical,5,0
2564,3486,2024-10-15,Account,8,1
2565,8497,2025-04-04,Billing,1,0
2566,454,2024-11-23,Account,2,0
2567,5099,2025-01-03,Content,2,0
2568,5175,2024-08-28,Technical,7,1
2569,2471,2024-11-11,Technical,1,1
2570,6915,2025-05-23,Billing,1,1
2571,1266,2024-11-25,Billing,2,1
2572,2802,2024-12-04,Technical,2,1
2573,1372,2025-03-16,Content,5,1
2574,2835,2025-04-29,Technical,7,1
2575,9350,2024-12-24,Billing,7,0
2576,9705,2024-10-09,Billing,10,1
2577,3127,2025-02-06,Billing,1,1
2578,7075,2025-05-07,Technical,1,1
2579,4489,2025-01-18,Technical,7,1
2580,6379,2025-06-04,Technical,2,1
2581,8642,2024-09-26,Billing,7,1
2582,4030,2024-10-21,Billing,3,1
2583,6464,2025-05-01,Technical,1,0
2584,4532,2025-01-14,Account,6,1
2585,4575,2024-11-05,Technical,2,1
2586,3248,2025-06-04,Technical,5,1
2587,3789,2025-06-13,Billing,15,1
2588,6248,2025-02-07,Account,1,1
2589,3743,2025-04-28,Account,12,0
2590,2414,2024-10-27,Account,1,1
2591,4525,2025-03-09,Technical,2,1
2592,6280,2025-03-18,Content,3,1
2593,478,2024-09-24,Content,4,1
2594,885,2024-12-26,Billing,6,1
2595,4633,2025-07-03,Account,2,1
2596,4099,2025-01-27,Technical,17,1
2597,9906,2024-08-27,Technical,5,0
2598,4054,2025-05-20,Account,1,0
2599,1897,2025-01-05,Billing,4,1
2600,6425,2025-02-21,Content,1,1
2601,7221,2025-07-17,Content,5,1
2602,3673,2024-12-03,Account,2,1
2603,8856,2024-12-29,Billing,19,1
2604,5956,2025-01-09,Technical,7,1
2605,116,2025-08-18,Billing,1,1
2606,6026,2025-05-24,Technical,10,0
2607,5827,2024-10-19,Technical,5,1
2608,2220,2024-09-25,Account,2,1
2609,7982,2025-04-19,Account,1,1
2610,7375,2024-11-27,Billing,6,1
2611,4873,2025-06-15,Billing,3,0
2612,8911,2025-04-17,Billing,3,1
2613,2383,2025-08-16,Billing,11,1
2614,9352,2025-07-02,Billing,4,1
2615,7707,2025-06-05,Content,7,0
2616,4178,2025-03-10,Content,4,1
2617,5044,2025-06-13,Billing,1,1
2618,1018,2025-07-07,Billing,1,1
2619,6747,2025-03-13,Content,1,1
2620,4170,2025-05-19,Technical,4,1
2621,8611,2025-02-19,Billing,4,1
2622,9223,2025-06-06,Account,2,0
2623,77,2025-06-14,Billing,3,1
2624,8959,2025-06-21,Technical,3,1
2625,3442,2024-10-17,Account,2,1
2626,1092,2025-02-09,Technical,7,1
2627,282,2024-12-11,Content,3,1
2628,6228,2025-05-26,Content,6,1
2629,9597,2025-08-16,Content,3,1
2630,819,2024-10-03,Content,16,1
2631,9872,2024-10-05,Content,2,1
2632,2033,2024-12-18,Content,6,1
2633,6520,2025-07-18,Content,1,1
2634,6859,2025-04-28,Account,3,1
2635,8586,2025-04-14,Billing,4,0
2636,3208,2025-04-11,Content,1,1
2637,1079,2024-11-19,Billing,4,1
2638,5593,2025-02-12,Billing,11,0
2639,1509,2025-07-07,Technical,6,1
2640,9994,2025-01-07,Content,15,0
2641,8998,2025-03-07,Account,7,1
2642,913,2025-03-18,Account,8,1
2643,2964,2024-09-29,Content,6,1
2644,383,2024-10-18,Billing,2,1
2645,2690,2024-11-20,Technical,5,1
2646,6030,2025-01-07,Billing,1,1
2647,4375,2025-04-08,Billing,6,1
2648,1271,2025-04-13,Billing,20,1
2649,2762,2024-11-30,Content,5,1
2650,7367,2025-03-04,Content,5,1
2651,501,2024-08-30,Account,5,1
2652,2678,2025-03-21,Technical,5,0
2653,7488,2025-01-05,Billing,4,1
2654,5198,2025-08-12,Billing,7,1
2655,6723,2025-04-23,Technical,6,1
2656,4972,2024-10-21,Account,1,1
2657,530,2024-12-18,Account,3,1
2658,6033,2025-03-11,Content,3,1
2659,7536,2024-12-11,Account,3,1
2660,8836,2025-02-20,Technical,4,1
2661,9066,2024-09-25,Content,5,0
2662,7381,2025-06-09,Technical,7,1
2663,6982,2025-08-16,Content,2,1
2664,6080,2025-03-23,Technical,9,1
2665,6410,2024-11-16,Content,18,0
2666,9500,2025-02-21,Billing,5,1
2667,1231,2025-01-23,Account,7,1
2668,6753,2024-11-11,Content,3,1
2669,9058,2024-12-01,Billing,6,0
2670,7409,2025-04-10,Content,14,1
2671,8522,2025-04-23,Billing,6,1
2672,312,2024-12-06,Account,5,1
2673,9838,2025-05-22,Account,1,0
2674,7060,2025-07-20,Billing,5,1
2675,1486,2024-11-08,Technical,3,1
2676,7980,2024-09-14,Technical,1,1
2677,4725,2025-08-06,Technical,6,0
2678,3267,2025-06-12,Billing,1,1
2679,7381,2024-11-03,Content,2,1
2680,2819,2025-01-25,Billing,1,1
2681,2391,2024-09-06,Content,3,1
2682,4763,2025-05-31,Account,5,1
2683,3508,2025-02-26,Technical,6,1
2684,3788,2024-08-23,Account,4,1
2685,9960,2025-02-06,Account,9,0
2686,6085,2024-09-01,Billing,5,1
2687,1187,2025-03-16,Billing,7,1
2688,6503,2025-08-06,Account,2,1
2689,6419,2025-01-26,Account,14,1
2690,4896,2025-04-05,Technical,2,1
2691,4939,2025-04-19,Technical,6,0
2692,1107,2025-04-26,Content,20,0
2693,8505,2025-08-01,Account,7,0
2694,2908,2025-07-11,Technical,2,1
2695,6012,2025-06-28,Billing,6,0
2696,3535,2025-03-28,Billing,4,0
2697,7861,2024-11-11,Technical,10,0
2698,581,2024-10-29,Billing,1,1
2699,7251,2024-12-22,Account,6,0
2700,4067,2025-02-22,Content,5,1
2701,8263,2025-03-06,Billing,4,1
2702,8286,2024-11-06,Content,4,1
2703,1108,2024-12-28,Technical,1,1
2704,306,2024-11-23,Account,2,0
2705,1632,2025-03-02,Account,4,1
2706,868,2025-02-07,Technical,1,1
2707,8045,2024-08-26,Billing,7,1
2708,850,2025-05-25,Technical,3,1
2709,3257,2025-03-25,Technical,7,0
2710,5823,2025-06-13,Account,5,1
2711,6350,2025-08-04,Account,10,1
2712,9447,2025-05-03,Content,4,1
2713,4773,2024-09-23,Billing,5,1
2714,7130,2025-04-27,Technical,6,1
2715,9806,2025-01-09,Account,20,0
2716,4797,2024-11-03,Billing,5,1
2717,27,2024-10-19,Technical,5,1
2718,2744,2025-04-30,Technical,16,0
2719,9532,2025-06-24,Billing,7,1
2720,9492,2024-09-01,Technical,4,1
2721,5762,2025-05-24,Account,4,1
2722,353,2024-10-01,Account,5,0
2723,2556,2025-05-26,Content,4,1
2724,115,2025-01-14,Content,10,1
2725,1232,2024-09-25,Technical,2,1
2726,1516,2024-09-08,Technical,2,1
2727,4943,2024-11-08,Billing,6,0
2728,8766,2024-09-02,Billing,1,1
2729,4432,2024-11-11,Account,5,0
2730,5751,2025-02-14,Content,14,1
2731,4350,2024-08-24,Billing,3,1
2732,74,2025-06-24,Technical,3,0
2733,647,2025-05-04,Billing,20,1
2734,912,2025-06-17,Billing,5,1
2735,8063,2024-11-08,Billing,4,1
2736,2371,2025-01-24,Billing,4,1
2737,841,2025-01-31,Billing,7,1
2738,627,2025-07-11,Account,4,1
2739,6297,2024-12-26,Account,17,1
2740,1535,2024-10-11,Billing,20,1
2741,3105,2025-04-21,Billing,3,1
2742,7913,2024-08-24,Technical,2,1
2743,2894,2024-12-27,Account,5,1
2744,7934,2024-08-25,Account,6,1
2745,2288,2025-07-10,Account,13,0
2746,3077,2025-07-04,Billing,5,1
2747,7341,2025-05-18,Billing,2,1
2748,8651,2024-09-17,Billing,10,1
2749,9424,2024-10-01,Content,20,1
2750,763,2025-06-12,Billing,1,1
2751,3198,2025-05-01,Content,3,1
2752,2827,2024-10-30,Billing,11,0
2753,2366,2024-10-24,Billing,4,1
2754,9439,2025-04-04,Technical,3,1
2755,4689,2024-10-17,Technical,1,1
2756,8896,2024-11-04,Billing,6,1
2757,2477,2025-01-27,Account,20,1
2758,6701,2025-04-22,Billing,6,1
2759,1938,2025-08-12,Billing,7,1
2760,7639,2025-02-24,Account,19,1
2761,2418,2024-12-10,Content,12,1
2762,4473,2024-10-02,Account,1,1
2763,3744,2024-11-04,Account,1,1
2764,4865,2024-11-05,Account,3,1
2765,3846,2024-11-30,Content,18,1
2766,5163,2024-09-19,Content,1,1
2767,2634,2025-01-14,Technical,2,0
2768,2166,2025-07-23,Billing,7,1
2769,8,2025-04-30,Content,1,1
2770,2435,2025-03-10,Account,7,1
2771,6224,2024-10-16,Billing,5,1
2772,4781,2025-08-14,Account,10,1
2773,1602,2024-08-22,Content,3,1
2774,8761,2024-11-27,Billing,5,0
2775,713,2024-11-28,Technical,3,1
2776,9330,2025-06-23,Technical,12,0
2777,4144,2024-10-05,Billing,5,1
2778,3256,2025-07-31,Technical,7,0
2779,6773,2025-01-16,Account,13,1
2780,7878,2024-11-30,Account,14,0
2781,7989,2025-01-15,Account,6,1
