customer_id,age,country,gender,is_churned,join_date,churn_date
8401,48,Mayotte,Female,0,10-10-2023,
8402,56,Spain,Male,0,11-07-2024,
8403,26,Kazakhstan,Non-binary,0,01-02-2025,
8404,30,Indonesia,Non-binary,0,19-12-2023,
8405,45,Yemen,Non-binary,0,06-11-2024,
8406,37,Sao Tome and Principe,Female,0,01-01-2024,
8407,,Sri Lanka,Non-binary,0,12-11-2024,
8408,64,French Polynesia,Male,0,07-06-2024,
8409,63,Saint Barthelemy,Non-binary,0,12-04-2024,
8410,38,San Marino,Female,0,10-05-2024,
8411,65,Tanzania,Female,0,28-11-2023,
8412,45,Sri Lanka,Non-binary,0,23-01-2025,
8413,40,Guinea,Non-binary,0,15-09-2024,
8414,48,French Southern Territories,Male,0,04-01-2024,
8415,33,Cote d'Ivoire,Male,0,09-09-2023,
8416,54,Greece,Female,0,10-11-2024,
8417,50,Malta,Male,0,09-02-2025,
8418,48,Togo,Male,0,25-08-2024,
8419,40,Vanuatu,Male,1,28-01-2025,28-03-2025
8420,35,Antarctica (the territory South of 60 deg S),Male,0,26-08-2024,
8421,41,Moldova,Female,0,02-12-2023,
8422,29,Bulgaria,Non-binary,1,27-08-2024,25-03-2025
8423,19,Antigua and Barbuda,Non-binary,0,21-01-2024,
8424,61,Bermuda,Female,0,28-06-2024,
8425,55,Andorra,Female,1,20-08-2024,22-05-2025
8426,52,Lebanon,Male,1,19-06-2024,22-05-2025
8427,55,Czech Republic,Non-binary,0,19-12-2024,
8428,26,Ireland,Male,0,12-04-2024,
8429,61,British Virgin Islands,Male,0,19-08-2024,
8430,40,Argentina,Female,0,02-01-2025,
8431,55,Angola,Female,1,21-02-2024,03-07-2025
8432,33,Cocos (Keeling) Islands,Female,0,22-02-2024,
8433,55,Syrian Arab Republic,Non-binary,1,18-02-2024,10-04-2025
8434,56,Turkmenistan,Male,0,09-12-2024,
8435,52,Guinea-Bissau,Female,0,09-11-2023,
8436,31,Bermuda,Male,1,16-10-2024,29-05-2025
8437,19,Zambia,Male,0,28-02-2024,
8438,27,Andorra,Male,0,26-11-2024,
8439,40,Iraq,Male,0,28-12-2023,
8440,38,Mozambique,Non-binary,1,04-10-2023,11-04-2025
8441,59,Namibia,Female,1,04-11-2023,17-06-2025
8442,52,Falkland Islands (Malvinas),Non-binary,0,09-12-2023,
8443,63,Iraq,Male,0,27-10-2023,
8444,28,Switzerland,Female,0,26-11-2024,
8445,58,United Arab Emirates,Female,0,29-08-2023,
8446,56,Bulgaria,Female,1,18-03-2024,06-07-2025
8447,18,Spain,Non-binary,1,31-01-2025,12-06-2025
8448,,El Salvador,Male,0,19-03-2024,
8449,60,Bahrain,Non-binary,0,22-04-2024,
8450,39,Russian Federation,Female,0,30-12-2024,
8451,26,Denmark,Non-binary,0,12-07-2024,
8452,55,Macao,Non-binary,0,05-01-2024,
8453,63,Heard Island and McDonald Islands,Female,1,27-04-2024,13-04-2025
8454,62,Guatemala,Non-binary,0,06-06-2024,
8455,48,Sierra Leone,Female,1,20-11-2023,06-04-2025
8456,27,Madagascar,Female,0,23-03-2024,
8457,38,Ghana,Non-binary,0,04-02-2025,
8458,62,United Arab Emirates,Non-binary,0,26-02-2024,
8459,60,Tunisia,Female,0,24-09-2023,
8460,57,Romania,Female,0,03-08-2024,
8461,57,Guyana,Non-binary,0,23-01-2025,
8462,39,New Caledonia,Male,0,16-03-2024,
8463,56,Norway,Male,1,16-12-2024,09-06-2025
8464,41,Guinea-Bissau,Non-binary,0,28-05-2024,
8465,20,Ghana,Non-binary,0,28-03-2024,
8466,37,Botswana,Male,0,22-09-2024,
8467,62,Gambia,Female,1,26-11-2023,15-05-2025
8468,37,Vanuatu,Non-binary,0,15-02-2025,
8469,44,Cyprus,Female,0,18-01-2025,
8470,57,Azerbaijan,Non-binary,0,18-12-2023,
8471,37,Armenia,Non-binary,0,18-01-2025,
8472,60,Saint Vincent and the Grenadines,Non-binary,1,17-07-2024,03-07-2025
8473,,Gabon,Non-binary,0,12-07-2024,
8474,31,Turkmenistan,Female,0,11-02-2024,
8475,50,United Arab Emirates,Female,0,21-06-2024,
8476,30,Croatia,Male,1,12-10-2024,12-05-2025
8477,45,Lithuania,Female,0,29-10-2024,
8478,48,Guyana,Male,1,10-07-2024,18-06-2025
8479,26,Azerbaijan,Male,1,05-04-2024,04-06-2025
8480,50,Iceland,Female,1,06-12-2023,24-06-2025
8481,38,Bhutan,Non-binary,0,12-02-2024,
8482,41,Gambia,Female,0,15-07-2024,
8483,20,French Southern Territories,Male,0,18-09-2023,
8484,25,Holy See (Vatican City State),Non-binary,0,25-12-2023,
8485,26,Macao,Male,1,30-10-2024,21-04-2025
8486,22,Costa Rica,Female,0,20-12-2024,
8487,57,Turkey,Male,0,20-10-2023,
8488,37,Afghanistan,Female,1,25-09-2024,28-06-2025
8489,58,Mauritius,Non-binary,1,03-10-2024,18-05-2025
8490,52,Cuba,Female,1,06-02-2025,23-04-2025
8491,19,Sweden,Female,0,31-10-2024,
8492,45,Dominican Republic,Non-binary,0,26-04-2024,
8493,54,Djibouti,Female,0,11-02-2025,
8494,37,Qatar,Male,0,25-08-2023,
8495,54,Nauru,Non-binary,1,11-09-2024,24-06-2025
8496,24,Angola,Non-binary,0,26-01-2024,
8497,20,Gabon,Non-binary,0,29-10-2023,
8498,47,Chile,Female,0,08-03-2024,
8499,22,Mali,Non-binary,0,11-08-2024,
8500,29,Serbia,Female,0,25-11-2023,
8501,23,Indonesia,Female,0,21-01-2024,
8502,52,Saint Barthelemy,Female,1,19-06-2024,11-06-2025
8503,19,Israel,Female,0,19-05-2024,
8504,51,Somalia,Male,0,26-12-2023,
8505,53,Colombia,Female,1,14-10-2023,06-07-2025
8506,24,Aruba,Female,1,24-08-2023,10-06-2025
8507,52,Myanmar,Female,0,03-10-2024,
8508,40,Luxembourg,Female,0,07-04-2024,
8509,31,Tonga,Male,0,03-10-2024,
8510,57,Montenegro,Female,0,19-10-2024,
8511,22,Rwanda,Male,0,01-10-2024,
8512,24,Cocos (Keeling) Islands,Non-binary,0,04-09-2023,
8513,54,Poland,Female,0,27-06-2024,
8514,31,Cayman Islands,Male,0,12-03-2024,
8515,34,Guinea,Male,0,21-06-2024,
8516,42,Belize,Male,0,06-04-2024,
8517,46,Martinique,Non-binary,1,19-12-2024,02-07-2025
8518,42,Micronesia,Non-binary,0,24-08-2023,
8519,36,Gabon,Non-binary,0,20-08-2024,
8520,19,New Zealand,Non-binary,0,04-01-2025,
8521,47,Cocos (Keeling) Islands,Female,0,10-01-2024,
8522,51,Gambia,Male,0,23-08-2023,
8523,58,Myanmar,Male,0,26-03-2024,
8524,49,Guernsey,Male,1,27-07-2024,06-04-2025
8525,44,Poland,Non-binary,0,16-09-2024,
8526,25,Portugal,Non-binary,0,07-03-2024,
8527,61,Vietnam,Non-binary,0,06-12-2023,
8528,31,Brazil,Male,1,24-09-2024,21-04-2025
8529,20,Venezuela,Non-binary,0,21-12-2023,
8530,31,Netherlands Antilles,Non-binary,0,23-11-2023,
8531,36,Moldova,Female,1,10-11-2024,18-07-2025
8532,65,Mexico,Non-binary,0,12-10-2024,
8533,33,Guinea-Bissau,Male,1,19-04-2024,08-05-2025
8534,49,South Georgia and the South Sandwich Islands,Female,1,18-04-2024,19-04-2025
8535,49,Israel,Male,0,28-12-2024,
8536,29,Singapore,Female,0,04-02-2024,
8537,41,Bhutan,Male,0,07-11-2024,
8538,29,Saudi Arabia,Non-binary,1,19-08-2024,23-06-2025
8539,25,Netherlands Antilles,Non-binary,1,25-08-2024,13-05-2025
8540,37,Seychelles,Non-binary,0,04-09-2024,
8541,65,Djibouti,Non-binary,0,13-02-2025,
8542,58,United States Virgin Islands,Male,1,26-08-2024,04-07-2025
8543,37,Sierra Leone,Female,0,10-12-2023,
8544,60,Brunei Darussalam,Non-binary,1,18-07-2024,29-04-2025
8545,36,Zambia,Non-binary,1,08-12-2023,29-05-2025
8546,50,Maldives,Female,0,31-10-2023,
8547,18,Uruguay,Male,1,26-02-2024,27-06-2025
8548,42,Kyrgyz Republic,Non-binary,0,16-12-2024,
8549,46,Jersey,Male,1,11-08-2024,16-05-2025
8550,26,Saint Kitts and Nevis,Male,0,15-09-2024,
8551,45,Saint Kitts and Nevis,Female,1,15-08-2024,28-05-2025
8552,63,Antarctica (the territory South of 60 deg S),Male,0,14-10-2024,
8553,58,Trinidad and Tobago,Female,1,28-10-2023,04-05-2025
8554,26,Korea,Female,1,20-02-2024,22-06-2025
8555,35,Kenya,Non-binary,0,07-11-2024,
8556,43,Tajikistan,Male,0,02-11-2023,
8557,23,Israel,Non-binary,0,14-11-2024,
8558,59,Tonga,Non-binary,0,27-04-2024,
8559,45,Norway,Female,0,18-02-2025,
8560,25,American Samoa,Male,0,20-05-2024,
8561,45,Libyan Arab Jamahiriya,Male,0,18-01-2025,
8562,27,South Africa,Male,0,02-10-2023,
8563,27,Kenya,Non-binary,1,28-08-2023,10-07-2025
8564,45,Taiwan,Male,0,06-09-2024,
8565,47,Gabon,Female,0,28-09-2023,
8566,60,Fiji,Female,0,22-11-2023,
8567,38,Vanuatu,Male,1,08-01-2024,06-05-2025
8568,37,Lesotho,Non-binary,0,22-04-2024,
8569,53,Kiribati,Non-binary,1,08-02-2025,08-06-2025
8570,57,Uganda,Non-binary,0,03-11-2023,
8571,42,Kuwait,Male,1,07-07-2024,17-06-2025
8572,41,Greenland,Female,0,19-10-2024,
8573,48,Isle of Man,Female,1,05-04-2024,06-07-2025
8574,40,Montenegro,Female,0,23-06-2024,
8575,43,Iraq,Non-binary,0,30-08-2024,
8576,,Fiji,Male,0,06-12-2023,
8577,23,Thailand,Non-binary,0,02-11-2023,
8578,49,Uzbekistan,Male,1,17-01-2025,14-06-2025
8579,23,Guyana,Male,0,22-12-2024,
8580,58,Egypt,Male,0,03-12-2024,
8581,63,Maldives,Non-binary,0,12-07-2024,
8582,44,Bulgaria,Non-binary,0,17-01-2025,
8583,23,Heard Island and McDonald Islands,Female,1,29-05-2024,20-06-2025
8584,33,Azerbaijan,Female,0,20-01-2025,
8585,27,Brunei Darussalam,Non-binary,1,02-04-2024,10-07-2025
8586,40,Anguilla,Male,0,02-02-2025,
8587,28,Philippines,Female,1,01-12-2024,31-03-2025
8588,33,Mali,Female,0,19-06-2024,
8589,56,Algeria,Non-binary,0,19-09-2024,
8590,39,Guadeloupe,Male,0,30-11-2024,
8591,44,Djibouti,Non-binary,1,12-10-2024,27-06-2025
8592,51,Slovenia,Male,1,14-12-2024,30-06-2025
8593,51,British Virgin Islands,Female,0,03-01-2024,
8594,45,Cape Verde,Male,0,18-01-2024,
8595,47,Mayotte,Non-binary,0,15-11-2023,
8596,52,Vanuatu,Male,1,11-01-2024,13-07-2025
8597,18,Saudi Arabia,Male,1,11-04-2024,19-06-2025
8598,53,Malta,Male,0,13-09-2024,
8599,56,North Macedonia,Female,1,02-11-2023,04-05-2025
8600,61,Niger,Male,0,11-09-2023,
8601,44,Mexico,Non-binary,0,01-10-2023,
8602,18,Myanmar,Non-binary,0,13-05-2024,
8603,51,Papua New Guinea,Male,0,09-02-2024,
8604,36,Japan,Male,0,25-08-2024,
8605,22,Canada,Male,0,09-11-2024,
8606,49,Korea,Male,0,15-05-2024,
8607,50,Haiti,Male,0,13-09-2023,
8608,24,Greenland,Non-binary,0,11-05-2024,
8609,55,Burkina Faso,Non-binary,1,09-10-2024,07-05-2025
8610,44,Turks and Caicos Islands,Non-binary,0,09-08-2024,
8611,32,Marshall Islands,Female,0,25-06-2024,
8612,28,Oman,Non-binary,0,11-10-2024,
8613,46,Guam,Female,0,10-10-2024,
8614,24,Luxembourg,Male,0,10-01-2025,
8615,50,Brunei Darussalam,Non-binary,0,21-09-2024,
8616,59,Burkina Faso,Male,1,28-03-2024,21-05-2025
8617,31,Guinea,Non-binary,0,17-02-2024,
8618,44,Svalbard & Jan Mayen Islands,Female,0,05-10-2024,
8619,50,Guatemala,Non-binary,0,02-07-2024,
8620,50,Mongolia,Male,0,02-07-2024,
8621,18,Kuwait,Male,0,22-01-2025,
8622,46,Guadeloupe,Non-binary,0,03-09-2024,
8623,56,Timor-Leste,Female,1,03-02-2024,27-05-2025
8624,25,Chile,Non-binary,0,05-07-2024,
8625,62,Kiribati,Female,0,07-04-2024,
8626,25,Malaysia,Male,0,23-02-2024,
8627,54,Isle of Man,Female,1,12-03-2024,28-03-2025
8628,34,Eritrea,Male,0,20-11-2023,
8629,19,Hungary,Male,0,19-02-2024,
8630,62,Grenada,Male,1,06-10-2023,04-05-2025
8631,65,Vietnam,Male,0,30-09-2023,
8632,43,Greece,Non-binary,0,13-09-2023,
8633,22,Estonia,Non-binary,1,03-02-2025,08-04-2025
8634,47,Rwanda,Male,0,12-12-2024,
8635,22,Peru,Male,1,11-09-2023,26-05-2025
8636,,Lithuania,Female,0,08-11-2023,
8637,60,Antigua and Barbuda,Male,0,17-11-2024,
8638,50,Switzerland,Male,0,26-10-2023,
8639,35,Syrian Arab Republic,Female,0,29-02-2024,
8640,24,Sri Lanka,Non-binary,1,19-09-2024,26-04-2025
8641,37,Iraq,Non-binary,0,20-05-2024,
8642,41,Reunion,Non-binary,0,02-11-2023,
8643,61,Comoros,Female,0,06-11-2023,
8644,18,Latvia,Non-binary,0,22-09-2024,
8645,31,Guatemala,Female,0,04-11-2023,
8646,46,Nicaragua,Female,1,22-01-2025,29-03-2025
8647,54,Malawi,Non-binary,0,07-12-2024,
8648,62,Anguilla,Non-binary,1,26-05-2024,01-04-2025
8649,23,Palau,Non-binary,0,18-07-2024,
8650,37,Cook Islands,Female,1,20-09-2024,09-07-2025
8651,53,Brazil,Non-binary,1,25-01-2024,09-04-2025
8652,25,Sierra Leone,Female,0,17-12-2024,
8653,54,Turkmenistan,Non-binary,1,08-11-2024,10-05-2025
8654,55,Malaysia,Non-binary,0,27-08-2023,
8655,25,French Southern Territories,Male,0,27-11-2023,
8656,19,Sudan,Male,1,09-10-2023,27-06-2025
8657,55,Nigeria,Female,0,16-11-2024,
8658,21,Saint Lucia,Non-binary,0,24-01-2025,
8659,37,Svalbard & Jan Mayen Islands,Non-binary,0,03-09-2023,
8660,62,Switzerland,Female,1,27-12-2024,30-06-2025
8661,20,Togo,Non-binary,0,08-09-2024,
8662,62,Italy,Female,0,23-05-2024,
8663,58,Micronesia,Non-binary,0,19-04-2024,
8664,25,Bangladesh,Female,0,05-09-2024,
8665,26,Oman,Male,0,11-12-2023,
8666,60,Montserrat,Male,0,10-03-2024,
8667,59,Togo,Non-binary,1,28-09-2023,31-05-2025
8668,25,Burundi,Male,0,03-01-2025,
8669,49,Norfolk Island,Non-binary,0,11-03-2024,
8670,33,Montserrat,Male,1,16-11-2023,09-04-2025
8671,41,Zimbabwe,Female,0,28-02-2024,
8672,65,New Zealand,Female,0,18-09-2024,
8673,54,Burkina Faso,Non-binary,0,15-02-2025,
8674,37,Cameroon,Non-binary,1,22-11-2024,29-03-2025
8675,61,Portugal,Non-binary,1,17-10-2024,16-06-2025
8676,37,Cameroon,Male,1,10-01-2025,21-06-2025
8677,62,Kyrgyz Republic,Non-binary,0,10-10-2023,
8678,56,French Guiana,Non-binary,0,02-08-2024,
8679,26,Oman,Non-binary,0,09-02-2024,
8680,65,Vietnam,Male,0,29-10-2024,
8681,24,Cote d'Ivoire,Non-binary,0,08-01-2025,
8682,61,Monaco,Male,1,05-09-2023,05-06-2025
8683,46,Guam,Non-binary,1,16-08-2024,06-06-2025
8684,53,Serbia,Non-binary,0,14-03-2024,
8685,47,Sudan,Female,0,28-01-2024,
8686,36,Egypt,Non-binary,1,04-07-2024,29-06-2025
8687,44,Saudi Arabia,Male,0,13-12-2024,
8688,,Congo,Female,1,24-07-2024,12-07-2025
8689,51,China,Male,1,25-11-2023,07-05-2025
8690,40,Gabon,Non-binary,1,10-12-2024,18-07-2025
8691,38,Mozambique,Non-binary,0,25-02-2024,
8692,52,Bolivia,Non-binary,0,20-01-2025,
8693,34,Russian Federation,Non-binary,0,26-02-2024,
8694,33,Gibraltar,Non-binary,0,30-08-2023,
8695,47,Pitcairn Islands,Female,0,17-10-2024,
8696,52,Portugal,Male,1,11-04-2024,28-03-2025
8697,57,Denmark,Non-binary,0,27-01-2025,
8698,40,Isle of Man,Non-binary,0,08-02-2025,
8699,47,Cambodia,Female,0,21-04-2024,
8700,52,Czech Republic,Non-binary,0,14-06-2024,
8701,28,Niger,Female,0,29-12-2024,
8702,62,Sri Lanka,Non-binary,0,08-11-2023,
8703,61,Iceland,Female,0,29-03-2024,
8704,52,Lithuania,Non-binary,0,16-03-2024,
8705,24,Jersey,Female,0,14-11-2024,
8706,60,Cyprus,Non-binary,0,25-09-2023,
8707,44,Mali,Non-binary,0,22-01-2025,
8708,34,Malawi,Non-binary,1,23-03-2024,06-05-2025
8709,64,Korea,Male,1,07-02-2024,30-05-2025
8710,53,Cuba,Male,0,22-08-2023,
8711,40,Syrian Arab Republic,Male,0,22-11-2023,
8712,50,Martinique,Non-binary,1,15-08-2024,14-05-2025
8713,48,Yemen,Male,0,06-10-2024,
8714,18,British Indian Ocean Territory (Chagos Archipelago),Non-binary,0,16-05-2024,
8715,28,Slovakia (Slovak Republic),Female,0,21-10-2023,
8716,39,Rwanda,Female,0,29-04-2024,
8717,51,Montserrat,Male,0,15-12-2024,
8718,48,French Guiana,Male,0,12-09-2024,
8719,53,Algeria,Female,0,09-10-2023,
8720,30,Cambodia,Non-binary,0,11-06-2024,
8721,65,Serbia,Male,1,19-11-2023,26-05-2025
8722,50,Tanzania,Female,1,24-07-2024,24-05-2025
8723,18,Iraq,Non-binary,1,20-11-2024,17-07-2025
8724,44,Zimbabwe,Non-binary,1,15-01-2024,21-05-2025
8725,26,United States Virgin Islands,Male,0,11-11-2023,
8726,47,Burkina Faso,Non-binary,0,08-10-2023,
8727,27,Uruguay,Male,0,11-08-2024,
8728,,Greece,Non-binary,0,06-12-2023,
8729,65,Sierra Leone,Female,1,09-01-2025,10-07-2025
8730,61,Saint Lucia,Male,1,20-12-2023,12-06-2025
8731,43,Lithuania,Non-binary,0,29-03-2024,
8732,20,Ukraine,Female,0,21-04-2024,
8733,43,Norway,Non-binary,1,09-01-2024,27-04-2025
8734,40,Dominica,Non-binary,0,10-03-2024,
8735,28,Liberia,Female,0,31-01-2025,
8736,38,Dominican Republic,Male,1,02-12-2023,16-06-2025
8737,19,Jordan,Non-binary,1,19-10-2024,16-06-2025
8738,19,Uruguay,Non-binary,1,20-12-2023,27-04-2025
8739,25,Guinea-Bissau,Female,0,24-01-2024,
8740,25,French Southern Territories,Non-binary,0,04-07-2024,
8741,51,Central African Republic,Female,0,04-11-2023,
8742,50,New Zealand,Male,0,12-11-2024,
8743,42,Palau,Non-binary,1,22-01-2024,18-07-2025
8744,63,Armenia,Non-binary,0,02-02-2024,
8745,36,Bouvet Island (Bouvetoya),Non-binary,1,28-09-2023,01-05-2025
8746,25,Germany,Male,1,07-06-2024,06-04-2025
8747,42,Jamaica,Female,0,29-11-2024,
8748,44,United Kingdom,Female,0,21-06-2024,
8749,43,Iceland,Non-binary,0,21-04-2024,
8750,61,Cook Islands,Female,0,09-06-2024,
8751,50,Reunion,Female,0,24-12-2023,
8752,49,Kiribati,Female,0,29-07-2024,
8753,41,Saint Vincent and the Grenadines,Male,0,19-11-2024,
8754,31,Holy See (Vatican City State),Female,0,24-01-2024,
8755,36,Honduras,Female,1,01-12-2024,29-03-2025
8756,31,Palestinian Territory,Female,0,26-02-2024,
8757,26,Vanuatu,Female,0,10-07-2024,
8758,50,Faroe Islands,Non-binary,0,26-08-2024,
8759,56,Comoros,Non-binary,1,18-07-2024,22-06-2025
8760,50,Tajikistan,Male,0,01-08-2024,
8761,61,Bhutan,Non-binary,0,30-06-2024,
8762,61,Kazakhstan,Male,1,18-08-2024,21-06-2025
8763,41,El Salvador,Non-binary,1,20-11-2024,09-06-2025
8764,24,Switzerland,Non-binary,0,31-12-2024,
8765,64,Ecuador,Non-binary,0,23-12-2023,
8766,38,Timor-Leste,Male,0,31-12-2024,
8767,54,Greece,Non-binary,0,02-11-2023,
8768,42,Wallis and Futuna,Female,0,09-12-2024,
8769,63,China,Non-binary,1,16-11-2023,26-03-2025
8770,49,Puerto Rico,Non-binary,0,27-03-2024,
8771,51,Ecuador,Male,0,19-04-2024,
8772,25,Sudan,Female,0,09-12-2024,
8773,49,Cook Islands,Non-binary,0,07-10-2024,
8774,,Saint Martin,Non-binary,0,24-07-2024,
8775,35,Western Sahara,Female,0,13-01-2024,
8776,54,Eritrea,Female,0,13-10-2023,
8777,49,Micronesia,Male,0,06-10-2024,
8778,27,French Polynesia,Male,0,20-05-2024,
8779,63,Somalia,Non-binary,1,06-12-2023,02-04-2025
8780,34,Algeria,Female,0,14-03-2024,
8781,21,Cambodia,Female,0,07-03-2024,
8782,27,Yemen,Non-binary,0,06-09-2024,
8783,23,Bosnia and Herzegovina,Female,1,05-11-2023,07-06-2025
8784,56,Costa Rica,Female,0,18-08-2024,
8785,37,Svalbard & Jan Mayen Islands,Non-binary,0,09-01-2024,
8786,30,Mozambique,Male,0,05-03-2024,
8787,42,Ireland,Female,0,12-01-2025,
8788,39,Togo,Male,0,04-12-2023,
8789,22,Switzerland,Non-binary,0,31-01-2024,
8790,18,Heard Island and McDonald Islands,Female,1,24-08-2023,28-03-2025
8791,41,Nepal,Female,1,10-04-2024,29-04-2025
8792,55,Samoa,Male,0,02-05-2024,
8793,56,French Southern Territories,Male,0,23-02-2024,
8794,34,Maldives,Male,1,28-12-2024,04-07-2025
8795,28,Chile,Male,1,27-10-2024,22-05-2025
8796,61,Iraq,Female,0,07-04-2024,
8797,52,Marshall Islands,Non-binary,0,04-01-2025,
8798,40,Marshall Islands,Female,0,19-05-2024,
8799,45,Bhutan,Non-binary,0,24-01-2025,
8800,31,Moldova,Male,0,15-04-2024,
8801,35,Lesotho,Female,0,09-10-2024,
8802,51,Taiwan,Non-binary,1,20-12-2023,22-04-2025
8803,42,Sao Tome and Principe,Male,0,27-12-2024,
8804,33,Nepal,Male,0,03-09-2023,
8805,42,Wallis and Futuna,Non-binary,0,20-09-2024,
8806,42,Guyana,Female,0,25-09-2024,
8807,55,Rwanda,Female,0,04-11-2023,
8808,40,Chile,Male,0,17-01-2024,
8809,46,Niue,Non-binary,0,30-10-2023,
8810,61,Canada,Female,0,01-06-2024,
8811,54,Cayman Islands,Male,1,10-03-2024,17-04-2025
8812,47,Germany,Male,0,07-02-2024,
8813,59,Yemen,Female,0,15-09-2023,
8814,37,Montenegro,Male,1,06-12-2023,09-05-2025
8815,19,Somalia,Female,0,02-08-2024,
8816,20,Belize,Female,0,18-05-2024,
8817,44,Serbia,Female,0,31-12-2024,
8818,24,Mongolia,Non-binary,0,15-01-2024,
8819,55,Belarus,Non-binary,0,11-05-2024,
8820,50,North Macedonia,Male,0,19-11-2023,
8821,18,Tuvalu,Male,1,21-09-2024,29-04-2025
8822,28,Kiribati,Non-binary,0,08-06-2024,
8823,60,Ukraine,Non-binary,1,21-01-2025,04-07-2025
8824,64,Mexico,Female,0,22-06-2024,
8825,53,Netherlands,Male,0,16-10-2024,
8826,57,Romania,Female,0,19-11-2023,
8827,38,Antarctica (the territory South of 60 deg S),Female,0,22-02-2024,
8828,19,Slovenia,Male,0,23-09-2023,
8829,19,Nepal,Female,0,14-01-2025,
8830,45,Holy See (Vatican City State),Male,0,28-09-2024,
8831,43,Solomon Islands,Non-binary,1,30-03-2024,16-05-2025
8832,19,Latvia,Female,0,04-10-2024,
8833,62,Cameroon,Male,0,27-11-2024,
8834,32,Netherlands Antilles,Non-binary,1,22-12-2024,25-05-2025
8835,47,Lebanon,Male,1,15-01-2024,10-07-2025
8836,49,Moldova,Non-binary,0,23-03-2024,
8837,31,Brunei Darussalam,Non-binary,0,07-06-2024,
8838,25,Timor-Leste,Male,0,23-11-2023,
8839,24,North Macedonia,Non-binary,0,25-08-2023,
8840,64,New Caledonia,Male,1,25-12-2024,04-05-2025
8841,35,Cuba,Female,0,26-07-2024,
8842,63,Zimbabwe,Male,0,20-01-2025,
8843,62,Brunei Darussalam,Male,0,19-06-2024,
8844,43,Panama,Male,1,02-02-2024,11-04-2025
8845,20,Bermuda,Female,0,16-02-2024,
8846,60,Mauritius,Female,1,05-03-2024,13-05-2025
8847,48,Sao Tome and Principe,Male,1,24-07-2024,28-06-2025
8848,20,American Samoa,Non-binary,0,30-06-2024,
8849,33,Paraguay,Female,1,31-05-2024,01-04-2025
8850,45,Tajikistan,Non-binary,1,12-12-2024,05-06-2025
8851,46,Christmas Island,Female,0,08-02-2025,
8852,65,Mauritania,Female,0,13-05-2024,
8853,38,San Marino,Non-binary,1,24-05-2024,23-04-2025
8854,27,Slovenia,Female,0,31-01-2025,
8855,45,Japan,Female,0,11-11-2023,
8856,61,Slovenia,Non-binary,1,05-04-2024,02-05-2025
8857,52,Guam,Male,1,22-12-2023,19-07-2025
8858,29,Tonga,Non-binary,0,06-09-2024,
8859,19,Saint Lucia,Female,0,14-01-2025,
8860,42,Liberia,Non-binary,0,29-11-2023,
8861,59,Myanmar,Female,1,03-10-2024,23-03-2025
8862,25,Haiti,Non-binary,0,27-02-2024,
8863,26,Cyprus,Non-binary,0,11-11-2023,
8864,46,Senegal,Female,0,01-03-2024,
8865,56,Ecuador,Non-binary,0,25-11-2023,
8866,53,Malaysia,Male,0,10-07-2024,
8867,54,Kazakhstan,Non-binary,1,11-08-2024,12-07-2025
8868,44,Malta,Male,0,05-10-2024,
8869,62,Cyprus,Male,1,24-12-2024,17-06-2025
8870,25,Morocco,Male,0,08-10-2024,
8871,45,Norway,Non-binary,1,30-05-2024,12-05-2025
8872,40,Poland,Female,0,28-08-2023,
8873,59,Saint Pierre and Miquelon,Female,0,28-02-2024,
8874,21,Dominica,Non-binary,0,06-09-2024,
8875,26,Netherlands,Non-binary,0,25-09-2024,
8876,54,Jamaica,Female,0,07-08-2024,
8877,34,Italy,Male,0,28-11-2024,
8878,59,Liechtenstein,Male,0,31-08-2023,
8879,56,Korea,Male,1,09-05-2024,18-05-2025
8880,34,Ghana,Female,0,13-09-2024,
8881,48,British Virgin Islands,Male,0,07-04-2024,
8882,39,Eritrea,Non-binary,0,19-05-2024,
8883,44,Timor-Leste,Female,1,24-12-2024,04-06-2025
8884,59,Rwanda,Female,0,12-12-2023,
8885,25,Cayman Islands,Non-binary,0,27-08-2023,
8886,26,Kuwait,Male,0,21-05-2024,
8887,44,Guadeloupe,Female,0,20-06-2024,
8888,46,Andorra,Female,0,30-08-2024,
8889,39,Samoa,Non-binary,0,22-10-2023,
8890,59,Lithuania,Male,1,11-09-2024,14-07-2025
8891,35,Cape Verde,Female,1,22-10-2023,27-03-2025
8892,38,Honduras,Non-binary,0,05-09-2023,
8893,22,Kiribati,Non-binary,0,27-02-2024,
8894,64,Jordan,Female,0,18-03-2024,
8895,19,Netherlands,Non-binary,0,02-11-2024,
8896,37,Cambodia,Non-binary,0,25-08-2023,
8897,31,Namibia,Female,0,27-09-2024,
8898,62,United Kingdom,Female,0,26-02-2024,
8899,35,Iraq,Female,0,09-12-2023,
8900,,Chad,Non-binary,0,22-08-2024,
8901,61,Kazakhstan,Non-binary,1,19-09-2023,02-05-2025
8902,56,Tajikistan,Non-binary,0,11-02-2024,
8903,20,Gabon,Male,1,25-06-2024,03-06-2025
8904,64,Saint Barthelemy,Male,1,23-10-2023,13-07-2025
8905,27,Sweden,Non-binary,0,18-06-2024,
8906,,Mongolia,Female,1,30-03-2024,09-06-2025
8907,43,Bouvet Island (Bouvetoya),Male,1,14-06-2024,16-04-2025
8908,21,Georgia,Female,0,17-01-2024,
8909,61,Taiwan,Female,0,28-09-2023,
