usage_id,customer_id,minutes_watched,genre,device
36665,5614,109,Comedy,Tablet
36666,5360,206,Comedy,Laptop
36667,893,469,Comedy,Mobile
36668,693,337,Drama,Tablet
36669,7449,183,Comedy,Smart TV
36670,6349,243,Action,Laptop
36671,3915,479,Sci-Fi,Tablet
36672,8644,233,Documentary,Smart TV
36673,1502,421,Action,Tablet
36674,8453,81,Drama,Tablet
36675,5939,155,Sci-Fi,Tablet
36676,8395,19,Comedy,Tablet
36677,7631,185,Drama,Laptop
36678,1416,402,Drama,Tablet
36679,5820,187,Drama,Mobile
36680,9592,451,Comedy,Laptop
36681,251,435,Comedy,Tablet
36682,1824,436,Documentary,Mobile
36683,7689,433,Drama,Tablet
36684,6954,69,Action,Tablet
36685,119,93,Action,Tablet
36686,8730,78,Action,Tablet
36687,1966,26,Documentary,Tablet
36688,824,242,Action,Laptop
36689,8386,404,Sci-Fi,Smart TV
36690,1402,413,Sci-Fi,Smart TV
36691,2813,44,Drama,Tablet
36692,2942,56,Comedy,Tablet
36693,9638,416,Drama,Laptop
36694,350,209,Sci-Fi,Mobile
36695,9418,384,Drama,Mobile
36696,8434,318,Sci-Fi,Tablet
36697,6763,179,Comedy,Mobile
36698,7441,162,Sci-Fi,Laptop
36699,4453,126,Sci-Fi,Mobile
36700,8618,165,Action,Laptop
36701,6763,112,Comedy,Laptop
36702,1782,44,Action,Tablet
36703,5464,145,Action,Tablet
36704,5438,122,Action,Laptop
36705,1144,136,Action,Mobile
36706,4892,147,Comedy,Laptop
36707,9091,192,Comedy,Smart TV
36708,5558,189,Drama,Smart TV
36709,7895,378,Action,Mobile
36710,2131,383,Action,Smart TV
36711,2230,297,Action,Smart TV
36712,9466,329,Sci-Fi,Mobile
36713,7533,344,Documentary,Smart TV
36714,7812,443,Action,Smart TV
36715,5798,329,Action,Tablet
36716,7766,155,Documentary,Tablet
36717,6814,133,Action,Mobile
36718,1601,151,Sci-Fi,Mobile
36719,5048,325,Sci-Fi,Tablet
36720,8563,44,Comedy,Smart TV
36721,1304,244,Comedy,Laptop
36722,9041,130,Drama,Smart TV
36723,608,389,Drama,Tablet
36724,1979,154,Action,Mobile
36725,9777,57,Comedy,Smart TV
36726,651,362,Sci-Fi,Smart TV
36727,4796,472,Sci-Fi,Laptop
36728,7090,403,Sci-Fi,Smart TV
36729,6502,396,Action,Smart TV
36730,7099,454,Sci-Fi,Tablet
36731,3599,189,Drama,Smart TV
36732,8282,277,Comedy,Tablet
36733,6504,70,Drama,Laptop
36734,1875,337,Drama,Smart TV
36735,5616,306,Action,Smart TV
36736,4417,118,Sci-Fi,Tablet
36737,9411,15,Comedy,Smart TV
36738,5544,394,Comedy,Tablet
36739,4869,428,Comedy,Laptop
36740,6520,405,Action,Mobile
36741,3781,191,Action,Tablet
36742,9470,146,Drama,Tablet
36743,6787,458,Sci-Fi,Mobile
36744,9822,473,Drama,Tablet
36745,1989,101,Drama,Mobile
36746,5300,462,Sci-Fi,Smart TV
36747,3318,480,Sci-Fi,Smart TV
36748,9346,121,Drama,Smart TV
36749,3965,135,Comedy,Tablet
36750,7148,255,Drama,Smart TV
36751,9520,40,Action,Mobile
36752,8704,304,Comedy,Mobile
36753,5688,125,Documentary,Smart TV
36754,5036,310,Action,Mobile
36755,7173,188,Sci-Fi,Mobile
36756,2706,68,Drama,Mobile
36757,2543,271,Sci-Fi,Smart TV
36758,5905,286,Documentary,Tablet
36759,8173,252,Drama,Laptop
36760,7067,140,Action,Laptop
36761,774,85,Action,Mobile
36762,1104,218,Sci-Fi,Mobile
36763,5858,131,Documentary,Smart TV
36764,6006,251,Action,Tablet
36765,2818,78,Sci-Fi,Smart TV
36766,4878,98,Action,Smart TV
36767,8943,68,Drama,Mobile
36768,8707,123,Drama,Tablet
36769,4482,261,Comedy,Tablet
36770,6130,275,Drama,Smart TV
36771,7753,465,Comedy,Mobile
36772,4512,194,Documentary,Mobile
36773,2641,198,Documentary,Smart TV
36774,7313,444,Comedy,Smart TV
36775,9883,187,Sci-Fi,Laptop
36776,4910,275,Sci-Fi,Smart TV
36777,6973,377,Sci-Fi,Laptop
36778,9220,450,Action,Mobile
36779,6627,496,Action,Mobile
36780,5234,268,Drama,Laptop
36781,5630,361,Comedy,Laptop
36782,4854,161,Comedy,Smart TV
36783,2550,265,Comedy,Mobile
36784,3370,105,Drama,Tablet
36785,1189,333,Sci-Fi,Smart TV
36786,6714,151,Comedy,Tablet
36787,5088,165,Comedy,Mobile
36788,5312,424,Drama,Tablet
36789,9762,129,Comedy,Tablet
36790,6859,374,Action,Laptop
36791,3183,244,Comedy,Laptop
36792,7898,459,Sci-Fi,Laptop
36793,6432,146,Action,Mobile
36794,8304,261,Documentary,Smart TV
36795,8093,475,Comedy,Mobile
36796,4898,280,Action,Tablet
36797,9336,390,Comedy,Smart TV
36798,4255,169,Comedy,Laptop
36799,4131,412,Comedy,Tablet
36800,5722,193,Comedy,Laptop
36801,9271,41,Sci-Fi,Tablet
36802,66,454,Documentary,Mobile
36803,9317,315,Comedy,Tablet
36804,4051,316,Action,Tablet
36805,3520,121,Action,Mobile
36806,1887,499,Comedy,Mobile
36807,6642,74,Drama,Tablet
36808,5390,198,Comedy,Laptop
36809,9230,498,Documentary,Smart TV
36810,7277,140,Comedy,Tablet
36811,7470,168,Comedy,Laptop
36812,8008,370,Sci-Fi,Tablet
36813,151,482,Action,Mobile
36814,571,66,Documentary,Tablet
36815,7568,322,Sci-Fi,Smart TV
36816,1141,71,Action,Laptop
36817,3775,212,Sci-Fi,Mobile
36818,6101,140,Drama,Smart TV
36819,7015,140,Action,Tablet
36820,2562,307,Documentary,Laptop
36821,5679,12,Sci-Fi,Smart TV
36822,3859,37,Action,Mobile
36823,1702,122,Action,Tablet
36824,7850,404,Action,Laptop
36825,5065,151,Drama,Laptop
36826,203,109,Documentary,Smart TV
36827,5587,161,Drama,Tablet
36828,3774,462,Sci-Fi,Tablet
36829,4425,277,Comedy,Smart TV
36830,4396,78,Drama,Laptop
36831,4989,375,Comedy,Tablet
36832,8764,160,Documentary,Mobile
36833,9263,42,Sci-Fi,Laptop
36834,6488,62,Documentary,Mobile
36835,5219,499,Drama,Mobile
36836,5998,419,Documentary,Laptop
36837,3231,355,Documentary,Laptop
36838,2776,319,Action,Smart TV
36839,2745,391,Drama,Smart TV
36840,4921,133,Drama,Mobile
36841,5900,214,Sci-Fi,Smart TV
36842,5402,114,Comedy,Mobile
36843,3098,275,Action,Mobile
36844,410,53,Action,Tablet
36845,1982,129,Sci-Fi,Mobile
36846,4679,415,Documentary,Tablet
36847,8528,25,Sci-Fi,Mobile
36848,8071,31,Action,Tablet
36849,3640,77,Comedy,Tablet
36850,6780,332,Action,Mobile
36851,1320,446,Drama,Tablet
36852,7308,107,Drama,Mobile
36853,7407,92,Documentary,Tablet
36854,4745,305,Sci-Fi,Laptop
36855,3306,121,Action,Tablet
36856,6139,299,Comedy,Mobile
36857,2711,123,Action,Tablet
36858,4432,69,Sci-Fi,Tablet
36859,415,431,Sci-Fi,Mobile
36860,1367,239,Comedy,Laptop
36861,572,346,Drama,Tablet
36862,2953,214,Documentary,Tablet
36863,743,124,Documentary,Tablet
36864,6033,488,Comedy,Tablet
36865,3691,63,Documentary,Tablet
36866,5449,343,Comedy,Tablet
36867,2526,454,Documentary,Tablet
36868,6368,315,Comedy,Laptop
36869,6528,161,Comedy,Laptop
36870,1650,147,Comedy,Tablet
36871,774,117,Comedy,Mobile
36872,8185,58,Drama,Smart TV
36873,7161,434,Documentary,Mobile
36874,2129,297,Documentary,Tablet
36875,1556,263,Sci-Fi,Smart TV
36876,6457,394,Documentary,Mobile
36877,2331,171,Documentary,Laptop
36878,8295,262,Drama,Mobile
36879,9390,411,Drama,Tablet
36880,9980,407,Drama,Tablet
36881,1228,183,Action,Mobile
36882,5303,207,Drama,Smart TV
36883,558,193,Documentary,Tablet
36884,9106,132,Drama,Smart TV
36885,7235,161,Action,Tablet
36886,7822,308,Sci-Fi,Tablet
36887,6179,14,Comedy,Mobile
36888,7910,85,Documentary,Mobile
36889,5000,212,Documentary,Smart TV
36890,1026,141,Drama,Laptop
36891,4675,167,Documentary,Mobile
36892,2302,291,Documentary,Mobile
36893,5171,246,Action,Smart TV
36894,3836,320,Sci-Fi,Mobile
36895,949,226,Action,Mobile
36896,6147,185,Drama,Smart TV
36897,4975,377,Comedy,Mobile
36898,7954,412,Action,Tablet
36899,7205,377,Comedy,Smart TV
36900,4317,25,Drama,Tablet
36901,7471,428,Drama,Mobile
36902,5370,189,Comedy,Tablet
36903,4560,44,Sci-Fi,Mobile
36904,8607,168,Drama,Tablet
36905,4600,276,Drama,Tablet
36906,8478,195,Sci-Fi,Tablet
36907,4221,361,Drama,Tablet
36908,6118,213,Comedy,Mobile
36909,8841,129,Comedy,Smart TV
36910,9666,290,Documentary,Mobile
36911,8606,157,Drama,Mobile
36912,1451,289,Documentary,Mobile
36913,6244,430,Documentary,Mobile
36914,5025,499,Documentary,Tablet
36915,2532,52,Comedy,Laptop
36916,6843,187,Sci-Fi,Tablet
36917,1588,261,Comedy,Tablet
36918,4366,133,Comedy,Mobile
36919,3025,189,Drama,Tablet
36920,2925,17,Action,Tablet
36921,5031,178,Comedy,Mobile
36922,6818,162,Action,Tablet
36923,2358,38,Drama,Tablet
36924,6769,199,Documentary,Smart TV
36925,2141,467,Comedy,Laptop
36926,7571,185,Action,Mobile
36927,5997,417,Comedy,Mobile
36928,8428,397,Action,Laptop
36929,9289,474,Sci-Fi,Smart TV
36930,7619,134,Comedy,Laptop
36931,6100,284,Sci-Fi,Smart TV
36932,1822,348,Drama,Laptop
36933,8668,139,Documentary,Laptop
36934,2818,102,Documentary,Tablet
36935,1722,410,Comedy,Mobile
36936,1437,279,Documentary,Mobile
36937,1237,112,Comedy,Tablet
36938,2242,377,Comedy,Mobile
36939,9215,212,Drama,Tablet
36940,625,199,Comedy,Smart TV
36941,2524,455,Action,Smart TV
36942,4873,121,Documentary,Laptop
36943,626,193,Comedy,Tablet
36944,6132,407,Drama,Smart TV
36945,3452,366,Drama,Laptop
36946,5104,204,Action,Smart TV
36947,6152,357,Sci-Fi,Smart TV
36948,8665,204,Drama,Mobile
36949,2720,325,Action,Tablet
36950,1744,497,Drama,Mobile
36951,3172,300,Action,Tablet
36952,555,443,Comedy,Mobile
36953,1541,432,Drama,Smart TV
36954,9872,227,Sci-Fi,Tablet
36955,8318,248,Action,Mobile
36956,2493,42,Sci-Fi,Smart TV
36957,9867,355,Sci-Fi,Tablet
36958,1310,109,Comedy,Mobile
36959,3694,168,Action,Laptop
36960,9854,125,Documentary,Smart TV
36961,8242,360,Comedy,Mobile
36962,502,101,Comedy,Mobile
36963,8612,395,Drama,Laptop
36964,3048,135,Action,Tablet
36965,8226,79,Comedy,Laptop
36966,8969,193,Drama,Tablet
36967,2194,482,Drama,Tablet
36968,4234,402,Drama,Laptop
36969,3023,397,Comedy,Mobile
36970,8952,321,Comedy,Tablet
36971,1554,175,Action,Laptop
36972,4172,323,Comedy,Laptop
36973,972,80,Sci-Fi,Tablet
36974,6056,207,Comedy,Tablet
36975,2074,428,Documentary,Laptop
36976,5437,76,Sci-Fi,Tablet
36977,625,255,Sci-Fi,Laptop
36978,5328,301,Sci-Fi,Smart TV
36979,5522,106,Sci-Fi,Tablet
36980,7565,353,Sci-Fi,Smart TV
36981,8065,141,Drama,Laptop
36982,1578,329,Drama,Tablet
36983,1252,364,Action,Mobile
36984,630,262,Action,Mobile
36985,4463,194,Sci-Fi,Tablet
36986,851,271,Comedy,Tablet
36987,6404,485,Drama,Laptop
36988,5165,225,Drama,Mobile
36989,3483,146,Drama,Mobile
36990,5606,131,Comedy,Mobile
36991,5760,252,Sci-Fi,Tablet
36992,2964,378,Documentary,Tablet
36993,9412,83,Comedy,Tablet
36994,2952,145,Drama,Laptop
36995,3017,237,Sci-Fi,Tablet
36996,1598,35,Comedy,Tablet
36997,250,108,Action,Tablet
36998,4254,405,Comedy,Tablet
36999,1273,499,Action,Smart TV
37000,380,113,Action,Tablet
37001,1430,103,Comedy,Mobile
37002,3768,392,Comedy,Smart TV
37003,5919,36,Comedy,Tablet
37004,6979,140,Sci-Fi,Laptop
37005,8486,303,Documentary,Laptop
37006,7258,119,Drama,Tablet
37007,3600,85,Action,Tablet
37008,7470,85,Documentary,Laptop
37009,2536,379,Action,Laptop
37010,9976,30,Sci-Fi,Tablet
37011,953,34,Action,Mobile
37012,2294,312,Sci-Fi,Laptop
37013,7276,382,Comedy,Tablet
37014,4452,291,Sci-Fi,Tablet
37015,3217,235,Comedy,Tablet
37016,6980,34,Sci-Fi,Tablet
37017,6030,480,Drama,Tablet
37018,7211,318,Comedy,Mobile
37019,3320,234,Action,Mobile
37020,9397,116,Comedy,Mobile
37021,1739,433,Action,Laptop
37022,9283,96,Drama,Tablet
37023,924,108,Comedy,Tablet
37024,3738,353,Action,Laptop
37025,2933,439,Documentary,Mobile
37026,8348,179,Action,Laptop
37027,9372,70,Comedy,Tablet
37028,3559,468,Documentary,Mobile
37029,7592,160,Drama,Tablet
37030,313,28,Sci-Fi,Tablet
37031,1793,175,Comedy,Laptop
37032,3170,225,Action,Mobile
37033,8868,150,Documentary,Laptop
37034,827,272,Sci-Fi,Mobile
37035,5065,198,Action,Tablet
37036,8428,245,Sci-Fi,Laptop
37037,9037,288,Comedy,Tablet
37038,5179,441,Sci-Fi,Tablet
37039,3792,407,Documentary,Laptop
37040,8507,267,Drama,Laptop
37041,1856,17,Action,Smart TV
37042,6547,276,Drama,Tablet
37043,9076,330,Sci-Fi,Tablet
37044,9054,403,Documentary,Tablet
37045,6071,119,Sci-Fi,Tablet
37046,156,316,Documentary,Mobile
37047,9546,415,Action,Smart TV
37048,1095,355,Drama,Smart TV
37049,7209,182,Comedy,Smart TV
37050,9841,284,Drama,Tablet
37051,8689,85,Comedy,Tablet
37052,4221,462,Comedy,Smart TV
37053,9244,500,Comedy,Laptop
37054,5122,485,Drama,Mobile
37055,6439,500,Sci-Fi,Mobile
37056,7306,179,Comedy,Tablet
37057,9047,388,Comedy,Tablet
37058,5242,263,Action,Laptop
37059,7108,161,Sci-Fi,Mobile
37060,7163,398,Documentary,Mobile
37061,963,355,Comedy,Smart TV
37062,708,382,Action,Smart TV
37063,9204,315,Drama,Mobile
37064,1915,43,Comedy,Tablet
37065,8109,218,Documentary,Smart TV
37066,2531,454,Drama,Tablet
37067,7236,340,Comedy,Mobile
37068,1043,314,Documentary,Mobile
37069,7012,101,Drama,Laptop
37070,8532,105,Drama,Smart TV
37071,2637,118,Sci-Fi,Tablet
37072,9335,84,Drama,Mobile
37073,4420,117,Documentary,Smart TV
37074,824,149,Sci-Fi,Laptop
37075,7491,184,Comedy,Tablet
37076,4655,238,Drama,Smart TV
37077,2375,475,Comedy,Mobile
37078,525,368,Drama,Smart TV
37079,7216,104,Action,Smart TV
37080,5739,18,Sci-Fi,Tablet
37081,3258,192,Comedy,Smart TV
37082,6366,136,Documentary,Laptop
37083,1378,105,Sci-Fi,Smart TV
37084,4140,134,Drama,Tablet
37085,4266,400,Documentary,Tablet
37086,456,382,Comedy,Smart TV
37087,3130,159,Action,Smart TV
37088,6690,445,Documentary,Smart TV
37089,2020,53,Documentary,Smart TV
37090,3079,351,Action,Tablet
37091,892,149,Documentary,Tablet
37092,9191,130,Documentary,Smart TV
37093,4139,199,Documentary,Mobile
37094,2839,461,Action,Smart TV
37095,5196,224,Drama,Tablet
37096,7435,319,Action,Mobile
37097,465,422,Drama,Mobile
37098,8029,81,Action,Mobile
37099,766,296,Comedy,Tablet
37100,5817,203,Action,Laptop
37101,6111,335,Documentary,Mobile
37102,8929,433,Documentary,Tablet
37103,3225,171,Sci-Fi,Laptop
37104,1035,409,Comedy,Mobile
37105,2990,406,Drama,Tablet
37106,143,417,Documentary,Laptop
37107,4618,430,Sci-Fi,Tablet
37108,6029,306,Drama,Tablet
37109,7751,343,Comedy,Tablet
37110,8264,421,Drama,Tablet
37111,6354,199,Documentary,Tablet
37112,3683,470,Drama,Smart TV
37113,386,118,Sci-Fi,Mobile
37114,9321,237,Action,Mobile
37115,4150,90,Drama,Laptop
37116,5210,175,Action,Mobile
37117,4136,181,Drama,Tablet
37118,8340,324,Drama,Laptop
37119,4600,252,Action,Tablet
37120,1847,190,Documentary,Smart TV
37121,832,143,Comedy,Tablet
37122,3863,194,Comedy,Tablet
37123,4946,166,Documentary,Laptop
37124,9127,426,Drama,Laptop
37125,1716,476,Sci-Fi,Smart TV
37126,5210,309,Documentary,Laptop
37127,4444,335,Drama,Tablet
37128,1733,170,Comedy,Tablet
37129,2752,294,Drama,Smart TV
37130,9881,129,Sci-Fi,Tablet
37131,5651,193,Drama,Mobile
37132,7352,109,Action,Mobile
37133,7508,265,Comedy,Smart TV
37134,448,150,Drama,Tablet
37135,2737,446,Drama,Mobile
37136,6841,379,Sci-Fi,Smart TV
37137,3960,322,Comedy,Mobile
37138,8200,481,Drama,Laptop
37139,9570,441,Documentary,Tablet
37140,2142,223,Action,Tablet
37141,2875,496,Drama,Laptop
37142,3272,304,Documentary,Tablet
37143,1727,299,Comedy,Laptop
37144,1662,458,Action,Laptop
37145,6036,384,Action,Laptop
37146,6716,169,Comedy,Mobile
37147,1253,184,Comedy,Mobile
37148,1283,146,Sci-Fi,Tablet
37149,5012,456,Sci-Fi,Smart TV
37150,7713,484,Drama,Tablet
37151,911,293,Action,Tablet
37152,6495,425,Documentary,Laptop
37153,246,259,Documentary,Laptop
37154,3800,120,Drama,Laptop
37155,6600,329,Drama,Laptop
37156,8001,474,Documentary,Tablet
37157,3980,189,Drama,Laptop
37158,8045,188,Drama,Mobile
37159,2879,349,Comedy,Laptop
37160,3553,377,Action,Tablet
37161,7752,79,Comedy,Smart TV
37162,7348,149,Sci-Fi,Mobile
37163,8898,138,Comedy,Mobile
37164,3742,81,Action,Tablet
37165,8300,131,Action,Mobile
37166,1922,232,Drama,Laptop
37167,2493,146,Sci-Fi,Tablet
37168,6096,215,Drama,Smart TV
37169,1078,307,Documentary,Laptop
37170,3515,197,Documentary,Smart TV
37171,6100,340,Action,Mobile
37172,9837,160,Comedy,Laptop
37173,1714,106,Drama,Mobile
37174,3306,229,Sci-Fi,Smart TV
37175,7954,174,Action,Mobile
37176,8412,378,Comedy,Tablet
37177,8664,262,Action,Laptop
37178,5352,188,Comedy,Smart TV
37179,1957,34,Action,Tablet
37180,747,316,Documentary,Laptop
37181,4695,58,Drama,Tablet
37182,383,143,Action,Laptop
37183,8992,147,Drama,Laptop
37184,7650,307,Comedy,Smart TV
37185,1355,464,Comedy,Laptop
37186,5328,251,Sci-Fi,Smart TV
37187,1277,477,Drama,Mobile
37188,9295,112,Action,Tablet
37189,3178,209,Action,Smart TV
37190,306,229,Comedy,Mobile
37191,1836,268,Action,Smart TV
37192,5640,58,Documentary,Laptop
37193,6200,125,Comedy,Tablet
37194,9685,394,Documentary,Laptop
37195,6053,391,Comedy,Smart TV
37196,6761,90,Comedy,Tablet
37197,2728,86,Action,Smart TV
37198,8376,110,Action,Smart TV
37199,2131,427,Sci-Fi,Tablet
37200,6565,390,Documentary,Laptop
37201,5610,365,Documentary,Smart TV
37202,8385,143,Action,Laptop
37203,4859,203,Documentary,Mobile
37204,5963,201,Sci-Fi,Laptop
37205,280,314,Sci-Fi,Mobile
37206,2825,223,Action,Mobile
37207,5646,307,Comedy,Mobile
37208,2329,141,Sci-Fi,Laptop
37209,3525,436,Comedy,Laptop
37210,4755,308,Comedy,Smart TV
37211,5935,176,Comedy,Smart TV
37212,3390,367,Drama,Laptop
37213,7371,51,Sci-Fi,Smart TV
37214,1337,131,Comedy,Tablet
37215,2716,147,Action,Tablet
37216,1341,96,Documentary,Tablet
37217,4814,355,Sci-Fi,Mobile
37218,8032,196,Documentary,Laptop
37219,5866,333,Comedy,Laptop
37220,6432,39,Drama,Tablet
37221,2458,269,Sci-Fi,Mobile
37222,661,277,Sci-Fi,Smart TV
37223,9672,318,Sci-Fi,Mobile
37224,8519,286,Sci-Fi,Smart TV
37225,8967,429,Drama,Mobile
37226,4485,270,Sci-Fi,Tablet
37227,3456,315,Comedy,Mobile
37228,4788,117,Comedy,Smart TV
37229,7393,131,Drama,Mobile
37230,2348,243,Sci-Fi,Smart TV
37231,4700,253,Comedy,Tablet
37232,482,197,Comedy,Smart TV
37233,1677,225,Sci-Fi,Smart TV
37234,1545,221,Sci-Fi,Tablet
37235,2342,487,Drama,Mobile
37236,7456,459,Drama,Mobile
37237,1996,234,Documentary,Laptop
37238,3618,80,Comedy,Tablet
37239,1296,154,Documentary,Smart TV
37240,3383,68,Action,Tablet
37241,9123,165,Action,Smart TV
37242,6017,379,Action,Tablet
37243,2706,50,Documentary,Mobile
37244,1495,111,Action,Laptop
37245,9207,121,Comedy,Tablet
37246,5305,106,Action,Mobile
37247,6590,188,Documentary,Mobile
37248,2933,316,Comedy,Tablet
37249,3497,162,Drama,Smart TV
37250,308,224,Comedy,Mobile
37251,9187,220,Drama,Tablet
37252,9160,257,Sci-Fi,Laptop
37253,5349,107,Comedy,Mobile
37254,8244,303,Documentary,Laptop
37255,8554,105,Comedy,Tablet
37256,3970,130,Comedy,Mobile
37257,2092,78,Comedy,Smart TV
37258,2295,102,Action,Mobile
37259,908,105,Drama,Laptop
37260,827,223,Documentary,Smart TV
37261,672,33,Drama,Tablet
37262,3169,299,Drama,Laptop
37263,3014,407,Documentary,Mobile
37264,4360,464,Comedy,Smart TV
37265,5239,328,Action,Laptop
37266,8800,462,Sci-Fi,Smart TV
37267,4954,151,Comedy,Smart TV
37268,7206,29,Action,Mobile
37269,4690,318,Action,Smart TV
37270,5662,429,Documentary,Laptop
37271,8009,151,Comedy,Tablet
37272,1123,180,Drama,Laptop
37273,4818,437,Comedy,Tablet
37274,5127,96,Drama,Tablet
37275,9095,188,Action,Smart TV
37276,8542,106,Action,Mobile
37277,9655,118,Documentary,Smart TV
37278,469,47,Drama,Laptop
37279,2144,390,Sci-Fi,Mobile
37280,2124,270,Action,Mobile
37281,1819,100,Drama,Laptop
37282,2021,21,Documentary,Laptop
37283,8187,20,Documentary,Tablet
37284,5614,179,Comedy,Tablet
37285,2784,259,Sci-Fi,Laptop
37286,7840,403,Sci-Fi,Tablet
37287,7745,467,Comedy,Laptop
37288,9025,377,Sci-Fi,Smart TV
37289,9844,490,Documentary,Tablet
37290,4560,75,Action,Smart TV
37291,3944,69,Action,Mobile
37292,7244,332,Documentary,Laptop
37293,6102,456,Comedy,Mobile
37294,5862,30,Action,Tablet
37295,4331,422,Documentary,Smart TV
37296,1583,478,Action,Mobile
37297,4156,202,Action,Laptop
37298,6558,433,Sci-Fi,Laptop
37299,3881,245,Sci-Fi,Smart TV
37300,4102,170,Comedy,Mobile
37301,9299,86,Drama,Smart TV
37302,4027,414,Documentary,Smart TV
37303,3184,386,Action,Tablet
37304,5337,149,Action,Tablet
37305,6485,180,Drama,Laptop
37306,3358,312,Comedy,Tablet
37307,2354,270,Action,Laptop
37308,6928,183,Sci-Fi,Mobile
37309,4149,149,Action,Tablet
37310,1040,96,Drama,Laptop
37311,399,420,Documentary,Mobile
37312,5390,447,Action,Laptop
37313,3309,166,Drama,Mobile
37314,2800,134,Comedy,Tablet
37315,7074,163,Comedy,Tablet
37316,6293,120,Action,Laptop
37317,223,246,Comedy,Smart TV
37318,3866,100,Comedy,Tablet
37319,678,343,Documentary,Tablet
37320,9996,222,Action,Tablet
37321,2357,453,Comedy,Mobile
37322,7098,240,Documentary,Laptop
37323,6205,412,Documentary,Smart TV
37324,3996,500,Drama,Smart TV
37325,1143,88,Comedy,Tablet
37326,1657,479,Drama,Laptop
37327,4042,119,Action,Tablet
37328,1175,488,Comedy,Smart TV
37329,7044,155,Action,Smart TV
37330,9440,176,Comedy,Tablet
37331,5350,109,Documentary,Laptop
37332,3941,442,Action,Mobile
37333,5762,254,Drama,Laptop
37334,5930,315,Sci-Fi,Laptop
37335,7372,422,Sci-Fi,Laptop
37336,6113,314,Documentary,Tablet
37337,9818,418,Action,Smart TV
37338,9040,91,Comedy,Tablet
37339,5519,101,Drama,Tablet
37340,9925,336,Comedy,Laptop
37341,962,158,Drama,Laptop
37342,5628,413,Drama,Tablet
37343,1339,203,Drama,Tablet
37344,2179,309,Drama,Laptop
37345,3968,139,Sci-Fi,Laptop
37346,7689,456,Action,Tablet
37347,6382,163,Action,Mobile
37348,1944,77,Action,Tablet
37349,8968,463,Drama,Smart TV
37350,2979,397,Documentary,Mobile
37351,2128,196,Action,Tablet
37352,8426,61,Action,Tablet
37353,5060,58,Action,Tablet
37354,3085,451,Drama,Mobile
37355,6642,86,Drama,Tablet
37356,7519,199,Action,Mobile
37357,777,387,Documentary,Tablet
37358,6433,162,Comedy,Tablet
37359,5449,162,Drama,Mobile
37360,2288,83,Comedy,Tablet
37361,1042,492,Comedy,Mobile
37362,7356,488,Documentary,Laptop
37363,7408,203,Comedy,Mobile
37364,5480,434,Comedy,Laptop
37365,7714,259,Documentary,Tablet
37366,7108,273,Action,Tablet
37367,2445,300,Comedy,Laptop
37368,9008,390,Action,Mobile
37369,7046,99,Documentary,Tablet
37370,3216,481,Sci-Fi,Laptop
37371,8413,432,Drama,Laptop
37372,1636,186,Documentary,Tablet
37373,2519,165,Comedy,Smart TV
37374,8996,492,Sci-Fi,Laptop
37375,1957,157,Documentary,Mobile
37376,5890,435,Documentary,Laptop
37377,7948,321,Sci-Fi,Laptop
37378,1950,336,Documentary,Mobile
37379,3665,220,Documentary,Laptop
37380,6556,146,Sci-Fi,Mobile
37381,126,421,Drama,Laptop
37382,3632,200,Comedy,Mobile
37383,493,136,Drama,Mobile
37384,1638,495,Comedy,Laptop
37385,4430,497,Comedy,Tablet
37386,6030,219,Documentary,Laptop
37387,3683,349,Sci-Fi,Mobile
37388,7335,112,Comedy,Laptop
37389,4304,441,Documentary,Smart TV
37390,3170,186,Comedy,Smart TV
37391,9908,166,Sci-Fi,Smart TV
37392,4425,437,Documentary,Mobile
37393,5274,38,Documentary,Tablet
37394,970,199,Comedy,Tablet
37395,649,439,Documentary,Tablet
37396,5825,172,Drama,Smart TV
37397,1670,98,Action,Tablet
37398,7891,378,Sci-Fi,Laptop
37399,5970,311,Comedy,Mobile
37400,9027,469,Action,Mobile
37401,8206,361,Comedy,Tablet
37402,1263,182,Sci-Fi,Tablet
37403,2677,197,Drama,Mobile
37404,8468,316,Action,Mobile
37405,9269,149,Sci-Fi,Mobile
37406,165,446,Drama,Tablet
37407,914,485,Drama,Tablet
37408,6044,289,Comedy,Tablet
37409,1478,168,Action,Tablet
37410,3871,415,Drama,Tablet
37411,1664,90,Action,Tablet
37412,2469,154,Action,Tablet
37413,3697,186,Sci-Fi,Mobile
37414,7819,487,Documentary,Smart TV
37415,3241,105,Comedy,Tablet
37416,4756,168,Drama,Laptop
37417,1227,436,Comedy,Mobile
37418,5712,308,Action,Mobile
37419,6631,393,Drama,Mobile
37420,9535,449,Action,Mobile
37421,8707,374,Sci-Fi,Smart TV
37422,8692,306,Comedy,Mobile
37423,4183,140,Documentary,Tablet
37424,3931,360,Sci-Fi,Laptop
37425,8720,356,Sci-Fi,Tablet
37426,4031,122,Sci-Fi,Tablet
37427,5590,200,Documentary,Laptop
37428,3380,208,Sci-Fi,Laptop
37429,7430,355,Action,Smart TV
37430,7230,129,Comedy,Smart TV
37431,7563,145,Drama,Smart TV
37432,9410,133,Comedy,Laptop
37433,4755,157,Drama,Laptop
37434,1991,429,Action,Tablet
37435,4873,350,Drama,Smart TV
37436,7698,460,Sci-Fi,Tablet
37437,8598,406,Action,Mobile
37438,1137,82,Sci-Fi,Tablet
37439,4089,165,Documentary,Laptop
37440,2891,153,Action,Mobile
